,User,Date,Tweets
86,techradar,2019-08-07 23:02:03,Developing our first take on the Samsung Galaxy Book S  
87,techradar,2019-08-07 21:16:52, Or maybe Drake shows up to announce a Samsung streaming service
89,techradar,2019-08-07 20:58:51,RT  The Galaxy Watch Active 2 does a cameo alongside the GalaxyNote10 at the SamsungEvent 
90,techradar,2019-08-07 20:40:51,RT  This is how AR Doodle looks on the Samsung Galaxy Note 10 Plus Its sort of like Instagram or Snapchat filters but you make
91,techradar,2019-08-07 20:13:43,Samsungs built a smaller Galaxy Note 10 and we can tell you all about it 
92,techradar,2019-08-07 20:01:42,Shh Its starting samsungunpacked2019 
93,techradar,2019-08-07 19:59:23,SamsungUnpacked kicks off in just minutes Ready to see the Galaxy Note 10 for the first time So are we 
94,techradar,2019-08-07 19:25:43,Which new Samsung device are you most looking forward to 
95,techradar,2019-08-07 19:02:00,The SamsungEvent kicks off in one hour Brace yourselves for the muchanticipated Note 10Follow Samsungs lives 
96,techradar,2019-08-07 18:52:31,Heres what were hoping to see from this supposed Samsung Galaxy Book S at the SamsungEvent in a little while 
97,techradar,2019-08-07 17:10:44,A monstersized 68inch Galaxy Note 10 could be revealed during todays SamsungEvent Are your hands  big enough for it  
99,techradar,2019-08-06 15:02:01,Samsung Galaxy Note 10 official photo and specs leaked  
100,techradar,2019-08-06 11:32:01,Samsungs nextgeneration SSDs promise blazingfast speeds  
101,techradar,2019-08-05 21:02:02,Samsung Galaxy Note 10 range leaked three times over including by Samsung itself  
102,techradar,2019-08-05 17:02:04,Samsung Galaxy Tab S6 vs iPad Pro 2018 clash of the professional tablets  
103,techradar,2019-08-05 14:02:19,JUST ANNOUNCED Samsung Galaxy Watch Active 2 has a rotating bezel that doesnt rotate  
104,techradar,2019-08-04 15:05:04,Samsung Galaxy Note 10 price might not be any higher than Note 9  
105,techradar,2019-08-04 13:05:01,Samsung Galaxy Tab S6 is official and could be a true iPad Pro rival  
106,techradar,2019-08-03 21:05:02,Images of Samsungs upcoming Galaxy Book S laptop leak out  
107,techradar,2019-08-03 05:05:01,These could be the names of the 2020 Samsung Galaxy Aseries phones  
108,techradar,2019-08-02 23:05:02,Samsung Galaxy Note 10 Plus 5G version could go on sale on August 23  
109,techradar,2019-08-02 16:02:07,Samsung Galaxy Note 10 colors leak shows less exciting options than Note 9  
111,techradar,2019-08-02 03:02:01,New Samsung Galaxy Note 10 leak all but confirms lack of headphone jack 
112,techradar,2019-08-01 20:02:01,Planning on buying a new Samsung device With 256GB of memory for the price of 64 this Samsung Galaxy S9 Plus deal 
113,techradar,2019-08-01 19:02:01,Samsung Galaxy Tab S6 vs Samsung Galaxy Tab S4 is the new pro tablet worth the full price  
115,techradar,2019-08-01 12:32:01,Latest Samsung Galaxy Watch Active 2 leaks give us the best look at it yet  
116,techradar,2019-07-31 18:02:03,8K could soon be the new normal for Samsung TVs  
118,techradar,2019-07-31 13:40:10,Samsung Galaxy Tab S6 live stream how to watch the big tablet launch live  
119,techradar,2019-07-31 08:00:48,Samsungs giving us a couple of early gifts ahead of the Note 10 launch on Aug 7 Today well see a new Galaxy Tab 
120,techradar,2019-07-30 05:02:02,OnePlus 7 Pro 5G beats Samsung Oppo and LG in speed tests  
121,techradar,2019-07-29 16:02:06,Samsung Galaxy Note 10 Plus confirmed by Samsung itself  
122,techradar,2019-07-25 16:56:26,The Samsung Galaxy Fold is bound for September  at least in some places  
123,techradar,2019-07-25 16:02:02,Samsung Galaxy Watch Active update will make it easier to use  
124,techradar,2019-07-25 14:02:01,Samsung Galaxy Note 10 could have a smarter camera than Galaxy S10  
125,techradar,2019-07-25 01:39:47,Samsung Galaxy Fold release date the fixed version will launch in September  
126,techradar,2019-07-25 01:02:01,Samsung Q60R QLED TV review Samsungs flagship screens without the flagship performance  
127,techradar,2019-07-24 15:02:03,Samsung Galaxy Watch Active 2 leak hints its coming earlier than expected  
128,techradar,2019-07-24 10:02:02,Samsung Galaxy Note 10 Plus may have five rear cameras Note 10 just three  
129,techradar,2019-07-23 17:02:05,Samsung Galaxy Note 10 Pro sounds allpowerful in this new specs leak  
130,techradar,2019-07-22 21:02:01,New Samsung Note 10 rumor suggests Zoom Audio and stylus gesture control  
131,techradar,2019-07-22 11:32:01,Samsung Galaxy Space could be the companys next 2in1 laptop  
132,techradar,2019-07-19 12:02:01,Our review of the Samsung Galaxy A80  Samsungs new midrange smartphone with a novel popup camera panel 
133,techradar,2019-07-18 12:32:01,Samsung Galaxy Tab S6 leak offers more proof of rearmounted magnetic S Pen  
134,techradar,2019-07-17 20:02:01,Samsung Galaxy S11 camera looks increasingly likely to get allnew 64MP sensor  
135,techradar,2019-07-17 12:02:02,Samsung Galaxy Note 10 may miss out on this new gamingfocused chipset  
136,techradar,2019-07-16 07:02:02,These Vizio Yamaha and Samsung soundbar deals kick off Prime Day 2  
137,techradar,2019-07-13 23:05:01,Samsung could still be planning to launch a pair of augmented reality specs  
138,techradar,2019-07-12 09:02:01,Samsung Galaxy Watch Active 2 leaked in official render  
139,techradar,2019-07-10 19:02:04,Rumors suggest the Samsung Galaxy Watch 2 is coming later this year  heres what we know so far 
140,techradar,2019-07-09 15:02:02,Samsung may release Galaxy Watch 2 before the Watch Active 2 after all  
141,techradar,2019-07-06 09:05:01,Samsung may be about to launch an ultracheap tablet to rival Amazons Fire range  
142,techradar,2019-07-06 07:05:02,Samsung Galaxy S10 vs S10 Plus vs S10e which Samsung flagship will suit your needs  
143,techradar,2019-07-06 01:05:02,Leaked Samsung Galaxy Watch Active 2 images show barely any changes  
144,techradar,2019-07-04 15:02:01,Samsung Galaxy Watch Active 2 may have two major Apple Watch 4 features  
146,techradar,2019-07-04 11:02:05,Samsung is getting sued by the Australian consumer watchdog for its misleading Galaxy phones ads 
147,techradar,2019-07-04 09:02:02,Will Nvidia join the 7nm party next year 7nm Nvidia GPUs could come in 2020 through partnership with Samsung 
148,techradar,2019-07-03 12:32:00,Samsung Galaxy Fold has apparently been fixed  
149,techradar,2019-07-02 22:02:01,Samsung finally bringing Night photo mode to US Galaxy S10 phones  
150,techradar,2019-07-02 12:02:03,Samsung launches a Bixby marketplace for Alexastyle voice commands  
151,techradar,2019-07-01 20:02:02,Samsung CEO admits the Galaxy Fold was released before it was ready  
152,techradar,2019-07-01 17:02:02,The Galaxy Fold release date is still unconfirmed as Samsung CEO asks give us a little more time 
153,techradar,2019-07-01 14:02:52,This is what the Samsung Galaxy Watch Active 2 could look like  
165,techradar,2019-10-10 21:19:16,Galaxy Watch has reinvigorated the Tizen smartwatch range Congrats  for securing the Best Wearable at 
169,techradar,2019-10-06 08:05:00,The Galaxy Fold is the most forwardthinking phone you shouldnt buy  
170,techradar,2019-10-06 06:00:05,Anything can take down the Galaxy Fold  keys water sand credit cards or coins lodged in the middle of the folde 
185,techradar,2019-09-20 11:02:01,Get an extra 50 off the Galaxy Tab S6 with Currys tablet tradein deal ad  
196,techradar,2019-09-01 14:50:00,Our writers brandnew Galaxy Note 10 was too beautiful for this world  
198,techradar,2019-08-31 07:05:01,iPhone 11 could have competitor to Galaxy Note 10s Live Focus Video  
220,techradar,2019-08-07 22:02:02,Another year another Galaxy Note Heres how this years device changed in the last year  
221,techradar,2019-08-07 21:12:39,So to recap todays GalaxyNote10 event thatsGalaxy Note 10 for 949Galaxy Note 10 for 1099Note 10 5 
223,techradar,2019-08-07 21:05:43,Todays Galaxy Note event was a rollercoaster 
224,techradar,2019-08-07 21:03:37,RT  Live Focus Video on the Galaxy Note 10 allows for a bokeh mode on well live video Heres how it looks 
227,techradar,2019-08-07 20:27:18,New Galaxy Note 10 and Note 10 Plus checkinHuge phones  Huge screens   Huge power  Huge storage  
253,techradar,2019-07-28 17:05:05,New images of the upcoming Galaxy Watch Active 2 leak out  
266,techradar,2019-07-16 19:02:03,The Galaxy Watch Active 2 is on its way soon 
270,techradar,2019-07-08 11:32:02,Leaked Galaxy Note 10 and Note 10 Pro case photos highlight their differences  
451,techradar,2019-09-24 15:02:03,Google Pixel 4 XL handson reveals a better camera than the S10 Plus  
491,techradar,2019-09-18 12:02:02,Loki TV show everything we know so far about the Disney Plus series 
493,techradar,2019-10-28 15:02:00,These are the best Chromebooks of 2019 so far 
494,techradar,2019-10-27 08:05:01,The Google Pixebook Go is the best Chromebook for the rest of us 
495,techradar,2019-10-26 17:35:00,If you want the gold standard of a Chromebook its got to be the Pixelbook Go 
496,techradar,2019-10-20 18:00:24,These are our favorite Chromebooks and by favorite we mean the best  
497,techradar,2019-10-20 15:55:01,Chromebooks dont run Windows OS but theres plenty you can do with them Plus they cost less  
498,techradar,2019-10-16 07:02:02,These are the Chromebooks that the upcoming Pixelbook Go are up against  
499,techradar,2019-10-16 05:02:01,Should you buy a Chromebook We have some thoughts  
500,techradar,2019-10-15 14:32:30,Introducing the Google Pixel Go A smaller lighter take Chromebook with an estimated 12hour battery life and spec 
501,techradar,2019-10-11 05:02:01,Handson Pixelbook Go images reveal the upcoming Chromebook in full 
502,techradar,2019-09-27 10:02:05,Heres why you shouldnt buy a new Chromebook just yet 
503,techradar,2019-09-27 00:02:01,Weve been tracking the rumored Google Hatch Chromebook and so should you  
504,techradar,2019-09-26 20:02:00,HP drops stylish new Chromebook x360 models with stylus support  
505,techradar,2019-09-24 13:02:01,Pixelbook Go could be Googles next Chromebook with a 13inch 4K display  
506,techradar,2019-09-23 07:02:01,Weve dug up all the scuttlebutt we could find on Googles next rumored Chromebook  
507,techradar,2019-09-10 12:02:02,Is your Chromebook telling you to upgrade Dont worry Google says its a bug  
509,techradar,2019-09-05 07:02:03,Some of Acers best Chromebooks score new processors and slimmer bezels  
510,techradar,2019-08-29 16:02:06,A luxe Lenovo Chromebook leads new lineup of laptops desktops and monitors  
511,techradar,2019-08-16 07:02:02,If youre in need of a Chromebook weve probably got a hardtested recommendation for your specific needs 
512,techradar,2019-07-16 14:02:00,Theres been a ton of deals on Chromebooks for PrimeDayAmazon so weve updated our ongoing list of the Best Chrom 
513,techradar,2019-07-15 15:02:02,Chromebooks are already affordable so these PrimeDay deals are ridiculous   
514,techradar,2019-07-03 23:02:01,These are the best Chromebooks weve tested in recent memory  
