,0,0
10,"USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears | #Forex2018-08-30 23:50:28+00:000",2018-08-30
11,Trade War Will Launch Bitcoin As The New Gold http://www.sutekhscrypto.com/trade-war-will-launch-bitcoin-as-the-new-gold/ …2018-08-30 23:50:16+00:000,2018-08-30
12,Trump ready to ratchet up China trade war with more tariffs: report - http://exactoptionpicks.com/feed-items/trump-ready-to-ratchet-up-china-trade-war-with-more-tariffs-report/ …2018-08-30 23:50:04+00:000,2018-08-30
13,ING CEO Warns Trade War Starting To Hit His Clients https://ift.tt/2NBQzUX #Investing2018-08-30 23:49:36+00:000,2018-08-30
14,The trade deal before the trade war - Axios https://apple.news/AY8kfTiN_T7uvs_o8205njg …2018-08-30 23:48:37+00:000,2018-08-30
15,ING CEO Warns Trade War Starting To Hit His Clients https://hedgeaccordingly.com/2018/08/ing-ceo-warns-trade-war-starting-to-hit-his-clients/?utm_campaign=WPtotwitter&utm_medium=twitter&utm_source=twitter …2018-08-30 23:48:21+00:000,2018-08-30
16,$4.2 billion to farmers for an ill conceived trade war and tax cuts for the rich rather than the a small increase for hard working middle class public servants. Deplorable.2018-08-30 23:48:11+00:000,2018-08-30
17,Trump trade war is good for tech companies that compete with Chinese companies. China exports r being restricted by countries worldwide.2018-08-30 23:47:28+00:000,2018-08-30
18,Aerospace Sector Posts Strong Q2 Results Amid Concerns Over Trade War - http://ENGINEERING.com http://dlvr.it/QhcgbB2018-08-30 23:46:03+00:000,2018-08-30
19,Aerospace Sector Posts Strong Q2 Results Amid Concerns Over Trade War - http://ENGINEERING.com http://dlvr.it/QhcgZz2018-08-30 23:46:03+00:000,2018-08-30
20,"""USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears"" http://bit.ly/2C3uIEK #trading #forex2018-08-30 23:46:02+00:000",2018-08-30
21,Until you screwed around with it today and upped the ante in the trade war with China. You really know how to brag about your screw ups!2018-08-30 23:45:23+00:000,2018-08-30
22,ING CEO Warns Trade War Starting To Hit His Clients http://dlvr.it/QhcgWB pic.twitter.com/DQx1r3pOd62018-08-30 23:45:06+00:000,2018-08-30
23,"New post (31 Aug: Trump escalates trade war fears. EM markets under heavy pressure. China PMIs, Tokyo CPI in focus, Friday.) has been published on Orchard Forex - https://orchardforex.com/31-aug-trump-escalates-trade-war-fears-em-markets-under-heavy-pressure-china-pmis-tokyo-cpi-in-focus-friday/ … The US$is mixed, to slightly firmer, on Friday as the US prepares for the long ...2018-08-30 23:45:04+00:000",2018-08-30
24,New post (ING CEO Warns Trade War Starting To Hit His Clients) has been published on open mind news - https://www.open-mind.news/index.php/2018/08/31/ing-ceo-warns-trade-war-starting-to-hit-his-clients/ …pic.twitter.com/xxheohBiHY2018-08-30 23:44:18+00:000,2018-08-30
25,"It seems to me that it will be very difficult to win a trade war with a communist country whose leader's term is for life, eliminating any need for him to be responsive to popular complaint(s). Retweet that, @POTUS. I double dare you. #MAGA #Trumppic.twitter.com/cDVEszef6V2018-08-30 23:44:15+00:002",2018-08-30
26,Kerry Logistics says Trump’s trade war prompting China manufacturing shift https://www.freightweek.org/index.php/en/latest-news/87-3pl/3542-kerry-logistics-says-trump-s-trade-war-prompting-china-manufacturing-shift …2018-08-30 23:44:10+00:000,2018-08-30
27,"""In a new attack on one of the pillars of global #economic governance, as a deadline loomed for a deal to revamp #NAFTA and he faced a decision on expanding #tariffs on #Chinese #imports"" @JamesPoliti https://on.ft.com/2PoDjUp #Trump #trade #economics #China #WTO #TradeWar2018-08-30 23:44:05+00:000",2018-08-30
28,"Like i said from the start! Recognizing that China is the puppetmaster with NK, One can’t expect china to move the pieces favorably while at the same time conducting a trade war against them. You can’t have your cake and eat it too. https://www.npr.org/2018/08/30/643219155/trump-says-china-to-blame-for-hurting-u-s-north-korean-relations …2018-08-30 23:43:49+00:000",2018-08-30
29,"The trade war won't cause any 'major' hit to China's economy, Morgan Stanley says https://www.cnbc.com/2018/08/29/morgan-stanley-on-us-china-trade-war-no-major-hit-to-china-economy.html?__source=sharebar%7Ctwitter&par=sharebar …2018-08-30 23:43:48+00:000",2018-08-30
30,Trump ready to ratchet up China trade war with more tariffs http://reut.rs/2PnNclj2018-08-30 23:43:33+00:000,2018-08-30
31,Will retail be able to maintain its highs after an additional $200 billion in Chinese tariffs? https://www.brtechnicals.com/retail-sector-breaks-out-to-new-highs/ … #trading #tariffs #tradewar #China #TrumpTariffs #investing #WealthManagement #financialadvisor #retail #target #retailers #retailstocks #stoxx #forex #tgt #btc2018-08-30 23:43:23+00:002,2018-08-30
32,"Sugestão: Procure informação sobre Nickel e Rare Earth Materials, onde são usados e o que a Vale tem a ver com isto. Também sobre em q medida a “trade war” entre USA e China podem afetar (beneficiar) a Vale e o comércio com o Brasil. E sobre como alta de USD influencia a Vale.2018-08-30 23:43:18+00:000",2018-08-30
33,"Let's see if I have this right. Trump starts a trade war. Farmers (and others) are losing their ass (and for some, their farms), so Trump proposes a huge 'bail out' to help wth the disaster he caused. So, who is going to pay for the 'bail out'? WHAT!! ME!!? SHIT!!2018-08-30 23:42:50+00:000",2018-08-30
34,Don’t forget the $Billions in farmer subsidies because of Trump’s unnecessary trade war. That alone would cover the raise.2018-08-30 23:41:56+00:000,2018-08-30
35,"I hope the markets didn’t think the #TradeWar with China is over. China is stalling it, trying to drag it through #Midterms2018 hoping for a #BlueWave. They probably want to re-examine all the polls before nov 8, 2016 and set expectation accordingly https://www.cnbc.com/2018/08/30/stocks-snap-4-day-winning-streak-on-fears-of-more-tariffs-on-china.html …2018-08-30 23:41:29+00:000",2018-08-30
36,"Thank you for FINALLY answering my first question. You’re a small business owner. Trumps tax breaks benefit you. You’re one of the lucky ones.And by the way, regarding the “crash”... could still happen, no? With this trade war that he’s started... tariffs passed onto consumers2018-08-30 23:41:19+00:000",2018-08-30
37,". #ASX set for a higher open despite falls on Wall Street overnight, as US stocks end their four-day winning streak in the wake of growing #tradewar anxieties | READ: https://bit.ly/2wBlZoj pic.twitter.com/zrk9VWt8lX2018-08-30 23:41:09+00:001",2018-08-30
38,Wall St rally snaps on reports Trump plans to ramp up China trade war http://www.abc.net.au/news/2018-08-31/wall-street-rally-snaps-trump-plan-ramp-up-china-trade-war/10186432 … via @ABCNews2018-08-30 23:40:28+00:000,2018-08-31
39,Trump ready to ratchet up China trade war with more tariffs: report https://reut.rs/2PnNclj pic.twitter.com/K5SEPGhzOz2018-08-30 23:40:23+00:0017,2018-08-30
40,"There's a big mistake all news-media outlets make when it comes to reporting on #tariffs . ""China hit by tariffs"" is a typical headline. Tariffs are levied on goods, not nations, and paid for by buyers who live in other nations that weren't targeted. #economy #tradewar2018-08-30 23:40:18+00:000",2018-08-30
41,"$SPY $QQQ $AMZN people don't stop buying because of a trade war; they simple ""switch"" to available products, the ""substitute"" affect mitigates affect on economy2018-08-30 23:39:42+00:000",2018-08-30
42,"(Asia Pacific Market Open) USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears #USDJPY #tradewars #EmergingMarkets https://www.dailyfx.com/forex/market_alert/2018/08/30/USDJPY-Price-Fall-May-Resume-on-Emerging-Markets-Trade-War-Fears.html?utm_source=Twitter&utm_medium=Dubrovsky&utm_campaign=twr …2018-08-30 23:39:09+00:000",2018-08-30
43,"USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears https://ift.tt/2oofQaj2018-08-30 23:39:08+00:000",2018-08-30
44,"PamyBot:~$#forex #fxDailyFX ""USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears - http://bit.ly/2C2ftf9 ""2018-08-30 23:38:20+00:000",2018-08-30
45,ING CEO Warns Trade War Starting To Hit His Clients https://www.zerohedge.com/news/2018-08-29/ing-ceo-warns-trade-war-starting-hit-his-clients …2018-08-30 23:38:10+00:000,2018-08-29
46,"USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears: Investors’ concerns about trade wars and emerging market news sent the Nikkei 225, DAX and S&P 500 lower as AUD and NZD fell. USD/JPY prices may resume their descent on the daily chart. http://bit.ly/2wuMsUm2018-08-30 23:38:09+00:000",2018-08-30
47,. @SFAreaChamber CEO Jason Ball said Sioux Falls is already feeling the effects of #farm families tightening their belts due to the #tradewar.2018-08-30 23:37:21+00:002,2018-08-30
48,US chemical exports to take bigger hit in US-China trade war https://www.icis.com/resources/news/2018/08/30/10255589/us-chemical-exports-to-take-bigger-hit-in-us-china-trade-war/#.W4h_rQj-skg.twitter …2018-08-30 23:37:20+00:000,2018-08-30
49,"Derisking the renminbi: key factors in hedging the Chinese currency: As the trade war threatens to spill over into a currency war, China’s renminbi is back in the spotlight. CT spoke to Deutsche Bank about key corporate considerations when hedging the… http://www.thecorporatetreasurer.com/article/derisking-the-renminbi-key-factors-in-hedging-the-chinese-currency/446855?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/26eiH8os6e2018-08-30 23:37:05+00:000",2018-08-30
50,"USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears http://dlvr.it/Qhcdm62018-08-30 23:37:03+00:000",2018-08-30
51,1 big thing: Trump’s trade deal before the trade war https://www.axios.com/newsletters/axios-world-2789395b-1d2e-432e-8ed9-d53946fe0fb6.html?chunk=0&utm_term=twsocialshare#story0 … #axiosworld2018-08-30 23:36:38+00:000,2018-08-30
52,"""USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears"" Investors’ concerns about trade wars and emerging market news sent the Nikkei 225, DAX and S&P 500 lower as AUD and NZD fell. USD/JPY prices may resume their descent on the daily chart. http://bit.ly/2LIuEcW2018-08-30 23:36:17+00:000",2018-08-30
53,"A Financial crisis He caused with his F**King Trade War, Tariffs and Corporate Payoffs.2018-08-30 23:35:16+00:001",2018-08-30
54,"The trading arm of China’s biggest food company lost more than $100 million due to wrong-way bets in #agricultural markets that were battered by droughts, heatwaves and the U.S.-China trade war, according to people familiar with the matter. - BBG #OOTT @TradersCom2018-08-30 23:34:56+00:001",2018-08-30
55,"USD/JPY Price Fall May Resume on Emerging Markets, Trade War Fears - http://bit.ly/2C2ftf92018-08-30 23:34:34+00:000",2018-08-30
56,Trade war may present long-term headwind for air freight https://www.supplychaindive.com/news/Industry-pulse-air-cargo-July-2018-trade-war/531329/ … via @SupplyChainDive2018-08-30 23:34:26+00:000,2018-08-30
57,1 big thing: Trump’s trade deal before the trade war https://www.axios.com/newsletters/axios-world-2789395b-1d2e-432e-8ed9-d53946fe0fb6.html?chunk=0&utm_term=twsocialshare#story0 … #axiosworld2018-08-30 23:34:20+00:000,2018-08-30
58,Trump keeps sabotaging the market with #tradewar .2018-08-30 23:34:00+00:000,2018-08-30
59,"Shortsighted. China is aligning tariffs to match ours. You haven’t seen the real results of that yet. It will just be a tit for tat trade war. I’m not seeing much moderate in you here; with respect, I’m seeing someone who is straight up Trump.2018-08-30 23:33:41+00:000",2018-08-30
60,"in a world where it only takes a few late nights of tweeting to start a trade war, 2 years is enough to do some serious damage2018-08-30 23:33:25+00:000",2018-08-30
61,Trump tried to phone Trudeau on Monday — but Trudeau refused to take the call. Does he actually want a trade war with America? https://www.therebel.media/ezra_levant_show_august_29_2018 …2018-08-30 23:33:22+00:000,2018-08-30
62,ING CEO Warns Trade War Starting To Hit His Clients pic.twitter.com/LMYBgSMtjp2018-08-30 23:33:11+00:000,2018-08-30
63,"Like the emergency aid to farmers because of his idiotic trade war, this is entirely a product of his (and the GOP's) own policies. The #GOPTaxScam that gave $1.5 trillion in tax savings to the rich & big corporations of course means $1.5 trillion less income for the budget.2018-08-30 23:32:41+00:000",2018-08-30
64,Now you have me drooling for Lobsters. Have been hoping they'll get really cheap for Americans due to Trump's idiotic trade war. Apparently Asia has informed east coast lobstermen that they'll be buying lobster from Canada from now on. pic.twitter.com/ebakRAefHg2018-08-30 23:30:54+00:000,2018-08-30
65,08-30-18 Statement by RMFU President Dr. Dale McCall on this week’s announcement of a bailout package for farmers impacted by the U.S. trade war https://brianallmerradionetwork.wordpress.com/2018/08/30/08-30-18-statement-by-rmfu-president-dr-dale-mccall-on-this-weeks-announcement-of-a-bailout-package-for-farmers-impacted-by-the-u-s-trade-war/ …pic.twitter.com/xeL1KkpsnY2018-08-30 23:30:38+00:000,2018-08-30
66,Trump ready to ratchet up China trade war with more tariffs - report https://reut.rs/2PhCLQ62018-08-30 23:30:27+00:001,2018-08-30
67,"#EU offer for no auto #tariffs is ‘Not good enough' and #WTO 'Single worst trade deal ever' and he wants out. I bet the trade war with China and the property #tax-cut were great ideas, no? https://twitter.com/business/status/1035298363112022021 … https://www.bloomberg.com/news/articles/2018-08-30/trump-says-eu-offer-for-no-auto-tariffs-is-not-good-enough?srnd=premium-europe …2018-08-30 23:30:21+00:000",2018-08-30
68,"Is America winning yet? A manufactured trade war then bailing out of select Americans hurt by that war; frozen/ cut wages for middle class & billions for the super wealthy; unchecked nukes for NK & Iran; racist policies, etc... #GOP #Complicit #VoteThemOuthttps://twitter.com/LOLGOP/status/1035300213127360513 …2018-08-30 23:30:18+00:000",2018-08-30
69,"Trump basically has no choice--especially considering he's stepping up his trade war with China and the EU--and can't afford a fight with Canada and Mexico, at risk of plunging the US into a deep recession.2018-08-30 23:30:18+00:000",2018-08-30
70,"Happy #LaborDay2018, federal workers. Don the Con says no raise for you. But the GDP is doing great. And don't forget the #GOPTaxScam for the 1%. Yea, and gas prices are the highest in 4 yrs. And don't forget the trade war. pic.twitter.com/ieyYieKMmO2018-08-30 23:29:52+00:000",2018-08-30
71,ING CEO Warns Trade War Starting To Hit His Clients https://ift.tt/2PoATFj #Money #Finance #Economics #Market2018-08-30 23:29:32+00:000,2018-08-30
72,$NWS $NWSA Trump ready to ratchet up China trade war with more tariffs: report https://ift.tt/2wsPmc62018-08-30 23:29:12+00:000,2018-08-30
73,ING CEO Warns Trade War Starting To Hit His Clients http://dlvr.it/QhccQ5 pic.twitter.com/MXEuuJ0OhZ2018-08-30 23:29:09+00:000,2018-08-30
74,Wall St rally snaps on reports Trump plans to ramp up China trade war https://australia.jobsdomain.org/wall-st-rally-snaps-on-reports-trump-plans-to-ramp-up-china-trade-war/ …2018-08-30 23:28:51+00:000,2018-08-30
75,"Don, just shut the fuck up. @realDonaldTrump #tariffs #tradewar2018-08-30 23:26:33+00:000",2018-08-30
76,US Trade War - Threat or Opportunity? Read @StephenJacobi's latest speech on #TradeWorks herehttp://www.tradeworks.org.nz/remarks-to-nz-china-friendship-society-event/ …2018-08-30 23:26:00+00:000,2018-08-30
77,"Currency Update - Friday 31st August 2018 - AUD/USD in the 0.72's, Trade War Fears, Heightened Risk Aversion - https://buff.ly/2LGthvC2018-08-30 23:25:36+00:000",2018-08-30
78,1 big thing: Trump’s trade deal before the trade war https://www.axios.com/newsletters/axios-world-2789395b-1d2e-432e-8ed9-d53946fe0fb6.html?chunk=0&utm_term=twsocialshare#story0 … #axiosworld2018-08-30 23:25:25+00:000,2018-08-30
79,The Australian sharemarket is set to close out the week in the green despite the threat of a US-China trade war escalation next week. https://www.movetosydney.com/markets-live-asx-to-close-the-week-higher/ …https://www.movetosydney.com/markets-live-asx-to-close-the-week-higher/ …2018-08-30 23:25:24+00:000,2018-08-30
80,ING CEO Warns Trade War Starting To Hit His Clients https://www.zerohedge.com/news/2018-08-29/ing-ceo-warns-trade-war-starting-hit-his-clients …2018-08-30 23:25:02+00:0020,2018-08-29
81,"At the same time as he’s making consumers pay more for products because of his trade war, so money doesn’t go as far. https://twitter.com/mrbromwich/status/1035238352872767491 …2018-08-30 23:24:34+00:000",2018-08-30
82,"@realDonaldTrump Resp Trump, World must congrat you successfully resolving N.Korea issue. Remain SCS issue. First u did trade war that bringing pressure on China. But China most tuff sub for US on SCS issue. Well !! wish u all the best. U must b true friend of Modi govt is imp2018-08-30 23:24:30+00:000",2018-08-30
83,"I have realised already that its all about power, money , resources. They wanted power they split the Muslims into Saudia and Iran. Tjey wanted Oil, they went into Afghanistan and Iraq. Now they want money, so its an open trade war and sanctions.2018-08-30 23:23:10+00:000",2018-08-30
84,Trump ready to ratchet up China trade war with more tariffs – report http://bit.ly/2PPgie6 #UK #UKBiz #England #Britain #UnitedKingdom2018-08-30 23:22:01+00:000,2018-08-30
85,#tradewar again $GOOGL $FB $JPM $C $BAC $WFC $AAPL $PM $PG $GE $HON $JNJ $CSCO $MSFT $INTC $TWTR $TSLA $V $DIS $UNH $VZ $KHC $SLB $XOM $ES_F $GC_F $NQ_F $CL_F $ZB_F $TLT $MET $PNC $CTL $LMT $WMT $TGT $DLTR $AMZN $AMGN $BMY $IBM $SPX $NASDAQ $DJIA $CAC $DAX $FTSE $BTC $COST $RIGpic.twitter.com/51fkclHlUa2018-08-30 23:21:21+00:002,2018-08-30
86,We want to stop the Trade War in the World! Thanks http://www.mychinanews.com/news/n/1/2163319 …2018-08-30 23:21:00+00:000,2018-08-30
87,"Forex Today Quote with @gregorymckenna: 'If a full blown trade war kicks off the $USD is likely to gain.' For Greg's full #FX wrap, https://bddy.me/2opWQIB 75% of CFD clients lose $MXN $BRL $EURGBP $TRY $USDJPY $NZDUSD $USDCAD $GBPUSD $EURUSD #Trump #Trading #ausbizpic.twitter.com/vrg42YBO5J2018-08-30 23:20:24+00:000",2018-08-30
88,$FB Forget The Trade War -- We're Still Up 24% On The 'Facebook Of China' https://ift.tt/2C0d1pJ2018-08-30 23:19:23+00:000,2018-08-30
89,POTUS cancels pay raises for federal employees. But there's money for: -golf trips -midterm campaigning -military equipment -farmer bailouts caused by trade war he started Also Flint MI and Puerto Rico are still waiting2018-08-30 23:19:21+00:000,2018-08-30
90,And this... thanks to the trade war he started with China. Lemme know when the #winning starts.https://twitter.com/Waterlily4/status/1035245040879247360?s=20 …2018-08-30 23:18:18+00:000,2018-08-30
91,"UPDATE 1-U.S. fund investors favor stocks, emerging markets in week -Lipper | Investors overcame fears over a potential trade war and added money to domestic stocks and emerging markets in the latest week, Lipper... | https://www.rocketnews.com/2018/08/update-1-u-s-fund-investors-favor-stocks-emerging-markets-in-week-lipper/ …pic.twitter.com/Qi4Va79qVG2018-08-30 23:16:00+00:000",2018-08-30
92,You are the fool that started the trade war!! https://twitter.com/realDonaldTrump/status/1034914371099676674 …2018-08-30 23:15:36+00:001,2018-08-30
93,More details emerge about the USDA aid package for farmers affected by the trade war. Which farmers are being left out? http://ow.ly/r7lN30lCxyk via @tomphilpott @MotherJonesFood #tradewar2018-08-30 23:15:09+00:000,2018-08-30
94,"Coming UP: NDSU Ag Ext holds presser to tell soybean farmers be PREPARED for some tough times due to #TradeWar and #Tariffs. ND Ag Commissioner Doug Goehring joins us to discuss the situation, concerns, #tradewar, #NAFTA and more. Plus, #BisonBlockParty Tune in 6:30p on KX4pic.twitter.com/RFPbdNz5QN2018-08-30 23:15:03+00:000",2018-08-30
95,"""Florida's export economy supports millions of jobs and generates more than $700 million directly to our economy. @NelsonforSenate is calling on President Trump to end this trade war before it hurts Florida. #FLSen #Nelson4FL pic.twitter.com/QFv5yMrzhB ""2018-08-30 23:15:00+00:003",2018-08-30
96,Interesting → Trade War Sends Lawmakers on Beer Crawl https://buff.ly/2ohPvKZ pic.twitter.com/udUZkJoQoc2018-08-30 23:14:03+00:000,2018-08-30
97,This is what happens when you raise the deficit as much as @realDonaldTrump did. It's what happens when you have to pay millions to farmers bc of an ill-conceived trade war. It's what happens when you have a #ComplicitGOP rubber stamping his every desire. https://www.yahoo.com/news/trump-cancels-pay-raise-due-174828322.html …2018-08-30 23:12:22+00:001,2018-08-30
98,"Did he even read that article? Says it wasnt likely Trump, said trade war will screw us, and... It's not even as good as under Obama #facepalm2018-08-30 23:12:17+00:000",2018-08-30
99,"Yes. Also, the trade war is costing people money! My husband's weekly pay has been cut in half!!! We are on pace to lose $10k this year, and the #GOPTaxScam saved us only $1000. Plus, gas prices have been way up since 2016.2018-08-30 23:11:16+00:005",2018-08-30
100,http://www.theafricareport.com/Southern-Africa/south-african-farmers-play-chicken-with-trump-tariffs.html … So much faux concern for South African farmers when this trade war will do actual damage.....2018-08-30 23:11:08+00:000,2018-08-30
101,"""Florida's export economy supports millions of jobs and generates more than $700 million directly to our economy. @NelsonforSenate is calling on President Trump to end this trade war before it hurts Florida. #FLSen #Nelson4FL pic.twitter.com/NsRChn3sdg ""2018-08-30 23:11:00+00:000",2018-08-30
102,In Asia Now: Taiwanese manufacturers in China are heading home amid US-China trade war: report https://ift.tt/2PRRsuk2018-08-30 23:09:31+00:000,2018-08-30
103,@JenniferJJacobs trade war is good we need it needs an overhaul good that he is doing what he is doing our president Donald Trump the one who keeps his promise2018-08-30 23:09:23+00:000,2018-08-30
104,"Upper 10% owns 90% of the stock marker, For the rest of us, inflation is climbing, wages are stagnant, effects of the trade war will be trickling down soon. Enjoy lying about the economy while you can2018-08-30 23:08:22+00:000",2018-08-30
105,Wall St rally snaps on reports Trump plans to ramp up China trade war https://newsbroadcastnetwork.com/wall-st-rally-snaps-on-reports-trump-plans-to-ramp-up-china-trade-war/ …pic.twitter.com/Vfl5ynAkXS2018-08-30 23:08:20+00:000,2018-08-30
106,"China has tariffs & other protections so trade war (?) has been there for awhile! However, with new tariffs imposed on Chinese goods, would Americans stop buying Chinese goods?? Or are the input differentials in manufacturing so vast that it may not make a difference??2018-08-30 23:08:15+00:000",2018-08-30
107,the US-China trade war and the secondhand clothes market in Rwanda. https://www.dw.com/en/second-hand-clothes-smuggling-and-the-us-china-trade-warin-africa/a-45260082 …2018-08-30 23:07:24+00:001,2018-08-30
108,© Reuters. Traders work on the floor of the NYSE in New York By Trevor Hunnicutt NEW YORK (Reuters) - Investors overcame fears over a potential trade war and added... https://globalrubbermarkets.com/134754/u-s-fund-investors-favor-stocks-emerging-markets-in-week-lipper.html …2018-08-30 23:07:06+00:000,2018-08-30
109,We survived in the 1930s when as an infant nation struggling to find our feet we burnt everything English except their coal. That was a fully fledged trade war. Now we’re part of the planets largest trading bloc and the UK’s Brexit decision is a minor irritation.2018-08-30 23:05:45+00:000,2018-08-30
110,"Trump Fiscal Policy: 1. Pass huge tax cut for the rich 2. Boost spending on the military 3. Start trade war with China 4. Buyoff farmers with subsidies 5. Cancel planned raise for millions of federal employees, citing ""national emergency"" of the budget hole you created 6. Repeat2018-08-30 23:04:41+00:001",2018-08-30
111,"Business Insider: Trump reportedly wants to hit China with tariffs on $200 billion worth of goods, which would be a massive escalation of the trade war. https://www.businessinsider.com/us-china-trade-war-trump-wants-tariff-on-200-billion-of-chinese-goods-2018-8 … via @GoogleNews2018-08-30 23:04:34+00:000",2018-08-30
112,Why Donald Trump’s trade war with China is sure to fail — RT Op-ed https://www.rt.com/op-ed/437280-china-us-trade-war/ …2018-08-30 22:59:22+00:000,2018-08-30
113,New post (Wall St rally snaps on reports Trump plans to ramp up China trade war) has been published on News Broadcast Network - https://newsbroadcastnetwork.com/wall-st-rally-snaps-on-reports-trump-plans-to-ramp-up-china-trade-war/ …pic.twitter.com/3cEpeZyobm2018-08-30 22:58:37+00:000,2018-08-30
114,"Farmers, primarily republicans, getting a bailout because of the trump-inflicted trade war yet civilians of the federal government can’t get a raise. What a disgrace America has become. https://www.politico.com/story/2018/08/30/trump-cancels-pay-raises-federal-workers-804574 …2018-08-30 22:56:52+00:000",2018-08-30
115,Oh and remind me again about how much US debt China holds. Here I’ll help you. https://www.cnbc.com/2018/04/05/chinas-1-point-2-trillion-weapon-that-could-be-used-in-a-us-trade-war.html …. Again not a trade war. Riiiiight.2018-08-30 22:56:37+00:000,2018-08-30
116,"U.S. and China Are Now in a Trade War, Park Strategies' Sean King Says: https://www.newsr.in/video/20180830/10717418/and-China-Are-Now-in.htm … #Bloomberg2018-08-30 22:56:11+00:000",2018-08-30
117,6 Billion dollars going to farmers to pay for his trade war. What a loser! #CorporateWelfare #TheArtOfTheDeal2018-08-30 22:54:55+00:002,2018-08-30
118,Just think if GOMER hadn't fucked up with his trade war & that $12 billion he put to the farmers bail out to hopefully get their future votes... ?2018-08-30 22:54:03+00:001,2018-08-30
119,Sure not a trade war. No US victims. And this couldn’t have been handled any differently by an out of control president who is listening to bad advice. https://www.businessinsider.com/trump-china-trade-war-joann-stores-ceo-tariffs-tax-2018-8 …2018-08-30 22:53:23+00:000,2018-08-30
120,"U.S. fund investors favor stocks, emerging markets in week: Lipper: NEW YORK (Reuters) – Investors overcame fears over a potential trade war and added money to domestic stocks and emerging markets in the latest week, Lipper #Data showed on Thursday. A… https://digitators.com/cryptocommune/u-s-fund-investors-favor-stocks-emerging-markets-in-week-lipper/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/RJGJhYUpgI2018-08-30 22:53:08+00:000",2018-08-30
121,"And so the Republican economic rape of the middle class begins. Trump also created a trade war hurting farmers every where. He proposes a 12 million dollar bail out. Guess who is going to pay for 'that'? I'm ""...sick of winning"" with Republicans who wreck our economy every time!2018-08-30 22:52:30+00:000",2018-08-30
122,"""No idea what trade is about"", trump has many victories already with his trade war, so....2018-08-30 22:50:57+00:000",2018-08-30
123,"“A US withdrawal from the WTO potentially would be far more significant for the global economy than even Trump’s growing trade war with China, undermining the post-Workd War II system that the US helped build.” pic.twitter.com/COBZ7W1gJ82018-08-30 22:47:28+00:000",2018-08-30
124,"As the US authorities continue to threaten more rounds of tariffs, many Chinese companies are quickly adjusting their overseas strategies to brace for impact from the China-US trade war. From China Plus: http://chinaplus.cri.cn/news/business/12/20180830/177002.html …pic.twitter.com/WPTo5NYyXl2018-08-30 22:46:09+00:000",2018-08-30
