Date,News_Senti,Volume,Stockname,Open_USD,High_USD,Low_USD,Close_USD,Adj_Close_USD,Stock_Difference,Twitter_Senti
2018-07-17,,15534500.0,AAPL,0.16832255461344364,0.17020315010168094,0.16783466044365675,0.169830580063579,0.16615214633371495,-0.18562536000000307,0.354321505
2018-07-18,,16393400.0,AAPL,0.1690857264436053,0.16910336351192612,0.16745464067903593,0.16786902433915596,0.1642330841836581,0.3691026199999996,0.354321505
2018-07-19,0.03361631,20286800.0,AAPL,0.16643908806758756,0.16894852919433698,0.16643908806758756,0.1683606548582572,0.1647140907957483,0.10980689000000153,0.354321505
2018-07-20,,20676200.0,AAPL,0.16920357340266534,0.16977704973322702,0.16778310276867886,0.16890360158244894,0.16524528355007265,0.7128492499999979,0.354321505
2018-07-21,,,,,,,,,,0.354321505
2018-07-22,,,,,,,,,,0.354321505
2018-07-23,0.123650897,15989400.0,AAPL,0.16810314866544662,0.16923160680685262,0.1671157629253534,0.1689230420370126,0.16526426668933886,-0.8698464200000018,0.354321505
2018-07-24,,18697900.0,AAPL,0.17055832715873287,0.17163069257437658,0.17020383357110022,0.17104576598402546,0.16734102806584886,-0.09399705999999952,0.354321505
2018-07-25,,16709900.0,AAPL,0.1719560349158427,0.17355037230185053,0.17139489774089184,0.17352365277835813,0.1697652514423544,0.20488445000000155,0.354321505
2018-07-26,,19076000.0,AAPL,0.17380820288994522,0.17501390729365826,0.17291509255468582,0.17345096420695433,0.16969412534476194,0.7816685100000029,0.354321505
2018-07-27,,24024000.0,AAPL,0.17434192295359355,0.17452074161895642,0.16996974041697066,0.17075654527316536,0.1670580944945052,0.04674216000000087,0.354321505
2018-07-28,0.323089478,,,,,,,,,0.354321505
2018-07-29,,,,,,,,,,0.354321505
2018-07-30,0.05,21029500.0,AAPL,0.17168274861878913,0.17195114544087334,0.16915090969886235,0.1699024098797147,0.16622243430746114,-0.3325326500000045,0.354321505
2018-07-31,,39373000.0,AAPL,0.17012323645178815,0.17176814515931066,0.16926501550297338,0.17011428798254516,0.16642971484886793,-0.2547912200000013,-0.34
2018-08-01,0.061635796,67935700.0,AAPL,0.1781416962757668,0.18049448491295345,0.1765135177792039,0.18026189383509253,0.1763575470264814,0.2973355700000013,0.354321505
2018-08-02,0.120138889,62404000.0,AAPL,0.1775045616179659,0.18440722444417945,0.17730102542084686,0.1835311127208808,0.17955595208155886,-1.3338633599999952,0.354321505
2018-08-03,,33447400.0,AAPL,0.18410151220566734,0.1856221363845836,0.1827231713495858,0.18495519857379106,0.18094917539045866,0.37344123999999823,0.354321505
2018-08-04,-0.003273496,,,,,,,,,0.354321505
2018-08-05,,,,,,,,,,0.354321505
2018-08-06,-0.036621024,25425400.0,AAPL,0.1847917676849308,0.18590229513496045,0.18396554176910554,0.1857423856891529,0.1817193129252632,0.00651931000000161,0.354321505
2018-08-07,0.09270456699999999,25587400.0,AAPL,0.18690063068837867,0.1870613451134011,0.18461480996700794,0.1849273284038649,0.18092192055759096,1.0084356499999956,0.354321505
2018-08-08,,22525500.0,AAPL,0.18388651337359435,0.18545719645355252,0.1825210868420544,0.18495743427436126,0.18095139783945527,0.06785993000000445,0.354321505
2018-08-09,0.10177423599999999,23492600.0,AAPL,0.18713598883295368,0.1873592694967288,0.1850550114112133,0.1865554645583265,0.18251479864963566,0.12143116999999393,-0.1027
2018-08-10,0.052210884000000006,24611200.0,AAPL,0.1836445851687762,0.1851855891523938,0.1830334971491749,0.18379514093229626,0.1804448866760498,-1.6797743699999967,0.354321505
2018-08-11,,,,,,,,,,0.354321505
2018-08-12,,,,,,,,,,0.354321505
2018-08-13,0.046790162,25890900.0,AAPL,0.1843813995040939,0.18582607671099416,0.18296314825378773,0.18399380088540399,0.18063992224274714,-0.5230852299999995,0.354321505
2018-08-14,0.072986053,20748000.0,AAPL,0.18631159659334834,0.18666620022954453,0.1846271955032622,0.18594811907352715,0.18255864723759416,0.3419032700000031,0.354321505
2018-08-15,,28807600.0,AAPL,0.1842550026697664,0.185593633726292,0.183471201699692,0.18515329580067608,0.1817782899708356,,0.354321505
2018-08-16,0.09475881300000001,28500400.0,AAPL,0.18742585009653112,0.18924921157759936,0.18717801534217124,0.18881550751046014,0.1853737513184688,-0.8595830100000015,0.354321505
2018-08-17,,35427000.0,AAPL,0.18959240379685105,0.1935984977337004,0.18934368921186293,0.19326984207937925,0.1897468643641821,0.005804739999994979,0.354321505
2018-08-18,,,,,,,,,,0.354321505
2018-08-19,,,,,,,,,,0.354321505
2018-08-20,,30287700.0,AAPL,0.19432952349648885,0.1952918035061069,0.1916653954521152,0.19197725477083874,0.1884778582154744,-0.10188175999999773,0.354321505
2018-08-21,,26159800.0,AAPL,0.19363666708868046,0.1939849981814624,0.1911626154854031,0.19206470020555366,0.1885637130999756,0.9426442999999978,0.354321505
2018-08-22,0.199513374,19018100.0,AAPL,0.1914612318332836,0.19348225621385304,0.1912287153055112,0.1923107768158296,0.18880530360760134,1.2119400700000045,0.354321505
2018-08-23,,18883200.0,AAPL,0.1912238722313824,0.19336195309377216,0.19117933992480146,0.1919722080096439,0.18847290122649787,-0.06752092999999347,0.354321505
2018-08-24,,18476400.0,AAPL,0.194207787832618,0.19447676273570008,0.1928718198615574,0.19381327306632756,0.19028041221442796,0.22109003999999288,0.354321505
2018-08-25,,,,,,,,,,0.354321505
2018-08-26,,,,,,,,,,0.354321505
2018-08-27,,20525100.0,AAPL,0.1951550033604347,0.1965839636515461,0.1944180677915544,0.19586499242132546,0.1922947241016856,0.2313115799999963,0.354321505
2018-08-28,,22776800.0,AAPL,0.19808963177296526,0.1994734813798586,0.19800823210226154,0.1987137235174922,0.195091534779808,0.4931305400000028,0.354321505
2018-08-29,,27254800.0,AAPL,0.19756855225111086,0.20056596889409384,0.1969044650226816,0.2001082723516363,0.19646066753451427,-0.10384737999999773,0.354321505
2018-08-30,0.10196670649999999,48793800.0,AAPL,0.2011698380769616,0.20568432758964544,0.20040390038285788,0.20277378910141108,0.19907758217927765,0.9376733299999956,0.354321505
2018-08-31,,43340100.0,AAPL,0.2027074026621768,0.2048194048060428,0.2022510004531803,0.20370971779075728,0.19999645028371174,0.4214191599999992,0.354321505
2018-09-01,,,,,,,,,,0.354321505
2018-09-02,,,,,,,,,,0.354321505
2018-09-03,-0.013444195,,,,,,,,-0.6917532999999949,0.354321505
2018-09-04,0.22237205899999998,27390100.0,AAPL,0.2043816382516704,0.2050706256582064,0.20278889248412135,0.2043368954406201,0.2006122100235612,-0.02962700999999868,0.354321505
2018-09-05,0.179139181,33333000.0,AAPL,0.20405172099417784,0.20465765868764949,0.20058536416164013,0.20216259153277671,0.1984775537935856,-1.112295600000003,0.0
2018-09-06,,34290000.0,AAPL,0.2017198389201224,0.2027185053962645,0.1973239703473551,0.19892895789327544,0.1953028547626777,-0.4195562800000019,0.354321505
2018-09-07,,37619800.0,AAPL,0.1975958208449189,0.2007309801840494,0.19658045411531336,0.1971059479511197,0.1935130710592007,-1.114224880000002,0.354321505
2018-09-08,,,,,,,,,,0.354321505
2018-09-09,,,,,,,,,,0.354321505
2018-09-10,,39516500.0,AAPL,0.1956855708568845,0.19648266887796914,0.19171783818664945,0.19336515788005526,0.18984045564952684,0.30610356000000394,0.354321505
2018-09-11,,35749000.0,AAPL,0.19318355432205728,0.19875727221592207,0.19189867944808087,0.19835851980967506,0.194742814011061,-0.3775061899999983,0.354321505
2018-09-12,,49278700.0,AAPL,0.19932612254248544,0.1993792881892655,0.1948068532683528,0.19589680311243754,0.19232595651432075,-0.4427181100000013,0.354321505
2018-09-13,,41706400.0,AAPL,0.1993508573042794,0.20365859257359475,0.19850358322389028,0.20192836197913164,0.19824757332973392,-0.1902115500000008,0.354321505
2018-09-14,,31999300.0,AAPL,0.20175328572630036,0.2027274179194302,0.19886663123720652,0.20004631113236973,0.1963998406237781,1.689361220000002,0.354321505
2018-09-15,,,,,,,,,,0.354321505
2018-09-16,,,,,,,,,,0.354321505
2018-09-17,0.13159550050000002,37195100.0,AAPL,0.19747230121222206,0.19818343534658092,0.19313440876376795,0.19367664701529416,0.1901462727474092,-0.8417691200000021,0.354321505
2018-09-18,0.14736824,31571700.0,AAPL,0.19370923736173365,0.19732033984935268,0.1931133200177736,0.19410949230509544,0.19057122883419356,0.3346446500000013,0.354321505
2018-09-19,,27123800.0,AAPL,0.19478280968244752,0.19578123437698486,0.19193015798197213,0.19466691624379004,0.1911184822333654,0.6715012199999961,0.354321505
2018-09-20,0.15006335466666668,26608800.0,AAPL,0.19686808833597005,0.1986915970920649,0.1958937490063743,0.19668036758013285,0.1930952598631,1.0951942700000004,0.354321505
2018-09-21,,96246700.0,AAPL,0.1978141148142936,0.1983337839393734,0.19468714520135594,0.19501866651397756,0.19146383220559654,0.23355743000000476,0.354321505
2018-09-22,,,,,,,,,,0.354321505
2018-09-23,,,,,,,,,,0.354321505
2018-09-24,,27693400.0,AAPL,0.19409802498844425,0.19807271696339349,0.19392793414177809,0.19765197023523645,0.19404913684676275,,0.354321505
2018-09-25,,24554400.0,AAPL,0.19651435134211626,0.19925974609949687,0.1964696354500511,0.19869635587929999,0.1950744777850199,,0.354321505
2018-09-26,,23984700.0,AAPL,0.19812838472643388,0.20059378317891216,0.19701670922682984,0.1976084081385369,0.194006368853448,,0.354321505
2018-09-27,0.084003948,30181200.0,AAPL,0.2012767376246047,0.2036328454457255,0.20102492674876385,0.2022929140951185,0.1986054922864788,0.2463976599999995,0.354321505
2018-09-28,,22929400.0,AAPL,0.20238529747464692,0.20333064729593012,0.201692052845266,0.20324062248406516,0.19953590845756672,-0.8954209600000027,0.354321505
2018-09-29,,,,,,,,,,0.354321505
2018-09-30,,,,,,,,,,0.354321505
2018-10-01,,23600800.0,AAPL,0.2050588814241101,0.2063812626921296,0.20361956430500108,0.20443817016853247,0.20071163776648676,-0.12489749999999587,0.354321505
2018-10-02,,24788200.0,AAPL,0.20326277392059014,0.20572249945758303,0.2027082219851149,0.2050784974978632,0.2013402944553646,-0.819290180000003,0.354321505
2018-10-03,0.310379772,28654800.0,AAPL,0.2054138587521611,0.20846760798706254,0.2051727693422501,0.2072175399814489,0.20344034539546216,,0.354321505
2018-10-04,0.199302697,32042000.0,AAPL,0.20445912991592446,0.20585007511554887,0.2008710369074348,0.20198734032076326,0.1983054830166569,-1.274280609999998,0.354321505
2018-10-05,-0.057383357,33580500.0,AAPL,0.20203566653698515,0.2024344883947676,0.19549493938471432,0.19878301876003235,0.1951595698397295,0.014687619999996569,0.354321505
2018-10-06,,,,,,,,,,0.354321505
2018-10-07,,,,,,,,,,0.354321505
2018-10-08,0.153396465,29663900.0,AAPL,0.19547709228919788,0.1977554998220434,0.19370889620177684,0.19684941476576764,0.1932612229074766,-0.07427073999999577,0.354321505
2018-10-09,0.18552267,26891000.0,AAPL,0.1965629577578077,0.1997534625797905,0.1953412514796083,0.19940188422660984,0.1957671689062844,,0.354321505
2018-10-10,,41990600.0,AAPL,0.19826343545857175,0.19904607686411235,0.18998853260143106,0.1902611360748647,0.186793023052737,0.2932930200000001,0.354321505
2018-10-11,,53124400.0,AAPL,0.18801158851016392,0.19237620201408345,0.1860834470188409,0.18795023204936048,0.18452424668720566,-2.0614984199999995,0.354321505
2018-10-12,,40337900.0,AAPL,0.1948596155579179,0.19703435454038828,0.1916947585291048,0.1963536416388544,0.19277447281609889,1.1235671899999955,0.354321505
2018-10-13,,,,,,,,,,0.354321505
2018-10-14,,,,,,,,,,0.354321505
2018-10-15,,30791000.0,AAPL,0.19587292865693048,0.19646632032528388,0.19242770546870774,0.1925074117717425,0.188998347861998,-0.10568500000000114,0.354321505
2018-10-16,0.17242790800000002,29184000.0,AAPL,0.19484621367935645,0.19845959764419413,0.19291492997655066,0.19771199300099584,0.19410806086867094,0.011726039999999216,0.354321505
2018-10-17,,22885400.0,AAPL,0.197241899466461,0.1975435707331122,0.1946155506645642,0.19625702035809814,0.1926796123394144,0.36961787999999984,0.354321505
2018-10-18,0.19324054549999997,32581300.0,AAPL,0.19183952447453945,0.19349498780749708,0.18755998622325976,0.1902192911985506,0.18675193878006827,-0.38450912999999787,0.354321505
2018-10-19,,33078700.0,AAPL,0.19297344916689715,0.19580530487330616,0.19241592272193034,0.1940796438571626,0.19054191386805167,0.060743469999998474,0.354321505
2018-10-20,,,,,,,,,,0.354321505
2018-10-21,,,,,,,,,,0.354321505
2018-10-22,0.13603191,28792100.0,AAPL,0.19421612014843825,0.19737073588432685,0.19346503079465874,0.19497605457206926,0.1914219949423522,-0.3668590799999976,0.354321505
2018-10-23,0.219627607,38767800.0,AAPL,0.189713416271651,0.19623555494290895,0.18872014802857412,0.19577847397099832,0.1922097846749463,-0.6419788899999972,0.354321505
2018-10-24,0.1096139435,40925500.0,AAPL,0.19635142853370552,0.1977892128212014,0.18924183739579184,0.18972698511344432,0.18626860668071726,-0.3081361900000061,0.0
2018-10-25,,29855800.0,AAPL,0.19171377943886975,0.1949455519702397,0.1908684048133292,0.1935542143504217,0.19002608033544813,-1.4282945599999977,0.354321505
2018-10-26,0.07239862400000001,47258400.0,AAPL,0.18868132054258452,0.19243048450867026,0.18585853278692027,0.189030900245131,0.18558520319839866,-0.2731893999999997,0.1222
2018-10-27,,,,,,,,,,0.354321505
2018-10-28,,,,,,,,,,0.354321505
2018-10-29,0.20142694700000002,45935500.0,AAPL,0.19228438106799586,0.19272300595719308,0.18079240361672125,0.18618749778530852,0.18279364305945284,0.4870414299999979,0.354321505
2018-10-30,,36660000.0,AAPL,0.18529047006279914,0.1888269151954213,0.18364072262629544,0.18717716775891766,0.18376526344708424,0.8452578600000038,0.354321505
2018-10-31,0.18176159100000003,38358900.0,AAPL,0.19012066418276444,0.1932501793401135,0.18989273524408087,0.191856361777396,0.18835917744530534,0.005155260000002214,0.354321505
2018-11-01,,58323200.0,AAPL,0.19410723222903292,0.19704032721114845,0.19212229152874372,0.19691626926246167,0.1933268502662589,0.1819127199999997,0.2023
2018-11-02,0.156127329,91328700.0,AAPL,0.18745797334706515,0.19112571834014985,0.18377231940289085,0.18560619872449075,0.18222292213133567,2.144973089999993,0.354321505
2018-11-03,0.127523428,,,,,,,,,0.354321505
2018-11-04,,,,,,,,,,0.354321505
2018-11-05,,66163700.0,AAPL,0.18166462298313765,0.18174464819385008,0.1762137908280407,0.1792548709488622,0.17598737836768835,-0.5482524499999997,0.0
2018-11-06,,31882900.0,AAPL,0.180150030375104,0.18264815160825945,0.17994483159500274,0.1818005784078135,0.1784866854968232,0.08591442000000171,0.0
2018-11-07,,33424400.0,AAPL,0.18394382149832592,0.18759643863600128,0.18230059211575256,0.18749820135622608,0.18408044612962368,0.2615921499999985,1.3601
2018-11-08,0.047074806250000004,25362600.0,AAPL,0.18801231081225556,0.1881376637472764,0.18512023074270306,0.1866782003600579,0.18391487517438945,0.1468837000000036,1.6313
2018-11-09,,34365800.0,AAPL,0.18237605938716456,0.18278419087674566,0.17944810247347062,0.1814178182042195,0.1787323492859441,-0.13601050999999842,0.5423
2018-11-10,,,,,,,,,,0.354321505
2018-11-11,,,,,,,,,,0.354321505
2018-11-12,,51135500.0,AAPL,0.17511912945661345,0.1758671311092791,0.17053434634005302,0.17086874897456247,0.1683394329348896,0.4702351999999976,0.6249
2018-11-13,,46882900.0,AAPL,0.16895776614537558,0.17385112060835514,0.16879905541251286,0.1694867705301256,0.16697791130259518,-0.5407117199999973,0.0
2018-11-14,,60801000.0,AAPL,0.17126660289117726,0.1717789027694765,0.16422691708882964,0.16499537364511574,0.16255301689454346,-0.2827572600000039,0.0
2018-11-15,,46478800.0,AAPL,0.16664832612931055,0.1698151678651671,0.1653302788754025,0.16931979838654032,0.1668134177939722,,0.4728
2018-11-16,0.21624327399999999,36928300.0,AAPL,0.1683605701822714,0.17231107912837654,0.16744144229440233,0.1710384301409801,0.1685066041317958,-0.06590237999999715,0.1027
2018-11-17,,,,,,,,,,0.354321505
2018-11-18,,,,,,,,,,0.0
2018-11-19,,41925300.0,AAPL,0.16861443116423194,0.16923563951815065,0.1641683397226211,0.1649404119952539,0.16249885665912395,-0.14948396000000486,-0.3488
2018-11-20,,67825200.0,AAPL,0.15816979675093934,0.16091873070139215,0.15563368794547758,0.15693721320570694,0.15461414603721413,-0.7839980999999979,0.0
2018-11-21,,31124200.0,AAPL,0.15931965263899844,0.1597983371983052,0.1565007835545744,0.1567046607052506,0.15438502214920893,-0.6338728200000006,0.0
2018-11-22,,,,,,,,,0.2773193400000053,0.0
2018-11-23,0.084116034,23624000.0,AAPL,0.154528180190238,0.1559944963068209,0.15201955174782006,0.15218737141844765,0.14993460361433367,-0.14358441000000255,0.2757
2018-11-24,,,,,,,,,,0.354321505
2018-11-25,0.312650515,,,,,,,,,0.0
2018-11-26,0.23834646866666667,44998500.0,AAPL,0.15445440082527134,0.15508377009368232,0.1509263349805109,0.1547912412054828,0.1524999339907923,0.3097996199999997,0.9524
2018-11-27,,41387400.0,AAPL,0.15188483295992225,0.154771813629028,0.15132693037770584,0.1543024603630919,0.1520183798686355,0.3613604299999977,0.1779
2018-11-28,,46062500.0,AAPL,0.15663924907822066,0.16068086403122406,0.15504387119567645,0.1603706603056112,0.1579967639827783,0.12071728000000093,1.2022
2018-11-29,,41770000.0,AAPL,0.16306039352606594,0.16318537083424406,0.15863260073924865,0.16028409924585607,0.15791147826568505,0.275271410000002,1.0979
2018-11-30,,39531500.0,AAPL,0.16074173760142402,0.16077740815036812,0.1578352136615831,0.15921715494010785,0.1568603274917375,-1.2076186399999995,0.0
2018-12-01,,,,,,,,,,0.354321505
2018-12-02,,,,,,,,,,0.354321505
2018-12-03,,40802500.0,AAPL,0.16583897655434154,0.16627051725318268,0.16291706039807868,0.16616263550808025,0.16370298933715766,1.5716200999999967,0.1779
2018-12-04,,41344300.0,AAPL,0.1637107875390547,0.16501360012660174,0.15947666043460215,0.15985664513845746,0.1574903585577589,-0.7496156999999997,0.6369
2018-12-05,,,,,,,,,-0.9129738899999964,0.4404
2018-12-06,-0.023346041666666668,43098400.0,AAPL,0.1531501769516111,0.1558429704047665,0.15195536626911374,0.15578947344965954,0.1534833764507384,-1.1094574800000032,0.354321505
2018-12-07,,42281600.0,AAPL,0.15428178126199632,0.155171064658025,0.1496663982655054,0.1498353642818529,0.1476174207142308,0.304240980000003,0.354321505
2018-12-08,0.0340510355,,,,,,,,,0.354321505
2018-12-09,0.09107572850000001,,,,,,,,,0.354321505
2018-12-10,0.270494228,62026000.0,AAPL,0.14642657407838935,0.15094360878038252,0.14494456128689934,0.15050877489340433,0.1482808470338964,-0.7413170200000039,0.1979
2018-12-11,,47281700.0,AAPL,0.1521075232773809,0.1522227067758089,0.14797830505306928,0.14942264852484666,0.14721081167300515,-0.009408239999999068,0.743
2018-12-12,,35627700.0,AAPL,0.1509704932571342,0.15231718224179333,0.1497478540453329,0.14981873383599262,0.14760101969165282,0.17234408000000198,-0.4767
2018-12-13,,31898600.0,AAPL,0.15162697507060824,0.1534768453012523,0.15079097458871998,0.1520360730273481,0.14978553215473678,-0.2633776899999987,0.354321505
2018-12-14,,40703700.0,AAPL,0.14897747955349686,0.14904800305142693,0.14569821088014598,0.14587451289948042,0.1437151864273809,-1.2390540200000046,0.34
2018-12-15,,,,,,,,,,0.354321505
2018-12-16,0.048094181,,,,,,,,,0.354321505
2018-12-17,,44287900.0,AAPL,0.14633861967930484,0.14890364442797752,0.1439328098787266,0.14500304690245658,0.14285662102045318,0.2923826100000042,0.354321505
2018-12-18,,33841500.0,AAPL,0.1464965403162501,0.14840104302659404,0.14561957589878385,0.14710775671177145,0.14493018003330016,-0.16941514000000524,0.354321505
2018-12-19,,49047300.0,AAPL,0.14742485594144214,0.1487126004668044,0.1412880710351692,0.14288665652070867,0.14077156117392786,0.26646064000000536,0.0
2018-12-20,0.0775420875,64773000.0,AAPL,0.14297148184454167,0.14449568510606725,0.1384256384766503,0.13978939284709985,0.1377201366645035,-0.274346450000003,0.354321505
2018-12-21,,95744600.0,AAPL,0.13957948772259926,0.1407362756819013,0.1331459858995737,0.13412479603605887,0.1321393955811017,-0.0583087099999986,0.7419
2018-12-22,0.043116531,,,,,,,,,0.354321505
2018-12-23,,,,,,,,,,0.354321505
2018-12-24,,37169200.0,AAPL,0.13166733901816705,0.13468907493821747,0.1302809013814676,0.13049420469524795,0.12856255462118926,0.0911313399999969,0.354321505
2018-12-25,,,,,,,,,,0.354321505
2018-12-26,,58582500.0,AAPL,0.13202610968298334,0.13997615801891936,0.13061949140413315,0.1399227443703111,0.13785152554606156,-0.3416335099999941,0.2057
2018-12-27,,53117100.0,AAPL,0.13885777688169085,0.13968643985211834,0.13371655597628807,0.13913399333983134,0.13707444315711634,-0.05979770000000429,0.354321505
2018-12-28,0.0423371435,42291400.0,AAPL,0.1410094970102005,0.1419227051969178,0.13836836948097347,0.13987246422505434,0.13780199106140173,0.5662325799999977,0.354321505
2018-12-29,,,,,,,,,,0.354321505
2018-12-30,,,,,,,,,,0.354321505
2018-12-31,,35003500.0,AAPL,0.14203974286721094,0.14278340808874707,0.14020298068597828,0.1413319245104762,0.1392398457006529,,0.354321505
2019-01-01,0.0874553765,,,,,,,,,0.354321505
2019-01-02,,37039700.0,AAPL,0.1380722494011688,0.14160228385647214,0.13748390805828326,0.14077325494567702,0.13868944060737934,-0.10547126999999534,0.0
2019-01-03,0.210892857,91312200.0,AAPL,0.12773008994239338,0.12927371450647993,0.12597356098094858,0.12614211931995575,0.12427488765240748,-1.1861970400000033,0.0
2019-01-04,,58607100.0,AAPL,0.1288434776825125,0.13242717196838433,0.1281927118275073,0.13216863941596635,0.13021219303328854,0.028995690000002124,0.0
2019-01-05,,,,,,,,,,0.0
2019-01-06,0.08669456,,,,,,,,,0.354321505
2019-01-07,,54777800.0,AAPL,0.1328393603459885,0.13295549865015188,0.1303380111731853,0.13215148625643494,0.13019531918163813,1.2314729200000016,0.0
2019-01-08,0.098320645,41025300.0,AAPL,0.13277509056745296,0.1347814626335974,0.1318518142568758,0.13383154071797734,0.13185048671783453,-0.7927572500000011,0.4019
2019-01-09,,45099100.0,AAPL,0.1349541235587973,0.13784428233373142,0.13347337605381082,0.13675601342774196,0.13473166230608333,1.5000120300000006,0.354321505
2019-01-10,,35780700.0,AAPL,0.1364649273878235,0.13778036089499246,0.13499737068208942,0.1376282376964273,0.13559099388087045,0.2910059999999959,0.0
2019-01-11,0.079190555,27023200.0,AAPL,0.13676852340388132,0.13750209941388788,0.13554289356226834,0.13624069103671926,0.13422397470425418,0.6167397300000061,0.34
2019-01-12,0.25,,,,,,,,,0.354321505
2019-01-13,,,,,,,,,,0.354321505
2019-01-14,0.064041852,32439200.0,AAPL,0.13431978226685515,0.13469375681324328,0.1328683941853522,0.1335629202838906,0.13158583472195715,-0.5705489300000011,-0.3182
2019-01-15,,28710900.0,AAPL,0.13377526992258731,0.13655279156424605,0.13357941764438086,0.13626792416750114,0.13425080055812444,0.927263779999997,-0.3182
2019-01-16,,30569700.0,AAPL,0.13638006045666964,0.1388746030547226,0.1363087862573923,0.1380371482059182,0.13599383667721732,0.3395357799999985,0.0
2019-01-17,,29821200.0,AAPL,0.13721329022255113,0.14029214181008515,0.1363768386638272,0.1386904275037922,0.13663745244244785,0.4006791800000045,0.4404
2019-01-18,,33751000.0,AAPL,0.14043738709500833,0.14077622450977362,0.13908205104168986,0.1398310607798943,0.13776119194022707,0.3886912199999984,0.354321505
2019-01-19,,,,,,,,,,0.354321505
2019-01-20,,,,,,,,,,0.354321505
2019-01-21,,,,,,,,,0.0710053199999976,0.34
2019-01-22,,30394000.0,AAPL,0.13822545526277774,0.13850824439319712,0.13487608089856915,0.13547702971346295,0.13347162852518182,-0.5389206099999981,0.4739
2019-01-23,,23130600.0,AAPL,0.13667885964285004,0.13755665936522105,0.13450654175590246,0.13647493129379107,0.13445475128816553,-0.009772800000000359,-0.34
2019-01-24,0.21720437199999998,25441500.0,AAPL,0.13641810806615753,0.13674562758909914,0.13432018937994455,0.13516997341435355,0.13316910305263474,0.8680603999999974,-0.5423
2019-01-25,,33535500.0,AAPL,0.13880853521797334,0.14117439513092533,0.13777292745131967,0.14084405939825165,0.13875920758846244,1.8438053100000005,0.6369
2019-01-26,,,,,,,,,,0.354321505
2019-01-27,,,,,,,,,,0.354321505
2019-01-28,,26192100.0,AAPL,0.13927202387537496,0.13975477685183307,0.13736787098651482,0.13972795875769015,0.13765962347762772,0.3218294700000044,0.354321505
2019-01-29,,41587200.0,AAPL,0.1397212523095231,0.1414023827836004,0.137807630583678,0.13831732661688328,0.13626986448440695,0.413351899999995,0.4404
2019-01-30,,61109800.0,AAPL,0.14599479256326392,0.14858826274612433,0.14329399686771654,0.14778339645377864,0.1455958118461705,0.8087815900000024,0.4404
2019-01-31,,40739600.0,AAPL,0.1493661208700605,0.15196480846600605,0.1479723580482729,0.14966285853307626,0.14744744507957672,0.0024720500000015018,-0.29600000000000004
2019-02-01,0.232193657,32668100.0,AAPL,0.14946955405826529,0.15127793238202494,0.14854744257793753,0.1490756455409145,0.14686893276140678,-0.0036312300000034274,0.6081
2019-02-02,,,,,,,,,,-0.5920000000000001
2019-02-03,,,,,,,,,,0.354321505
2019-02-04,,31495500.0,AAPL,0.14939280109727193,0.15318540243993062,0.14927678775771738,0.15281952468948096,0.15055738711746944,,-0.1779
2019-02-05,,36101600.0,AAPL,0.15465672895806118,0.1566429497486695,0.15420044015825018,0.15583771735542976,0.1535309217032841,,0.354321505
2019-02-06,,28239600.0,AAPL,0.15582003073053138,0.15664085252035082,0.1542141093848873,0.1554542454008027,0.15315311547153984,,0.0
2019-02-07,,31741700.0,AAPL,0.15324473918997855,0.15461363835570935,0.15141362666228186,0.15194696646565128,0.14969776229869758,-0.4277039699999961,0.0683
