,0,1
15,['Thawing USChina Trade War Tensions Not Hurting Bitcoin  CCN Markets  pictwittercom1qMk5S6Iyw20190629 23493500000'],"{'neg': 0.37, 'neu': 0.504, 'pos': 0.126, 'compound': -0.6533}"
16,['Thawing USChina Trade War Tensions Not Hurting Bitcoin  20190629 23482400000'],"{'neg': 0.416, 'neu': 0.441, 'pos': 0.142, 'compound': -0.6533}"
17,['That China is a bad actor on trade is not in dispute But the question is how do we get them to change A tariff trade war is not the right way20190629 23475800000'],"{'neg': 0.204, 'neu': 0.752, 'pos': 0.044, 'compound': -0.7888}"
18,['Did Xi Jinping and Donald Trump just get a winwin The presidents of the worlds two biggest economies struck a truce in their trade war meeting on the sidelines of the G20 summit in Osaka Japan The biggest  20190629 23473100000'],"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.7096}"
19,['Ceasefire in USChina trade war doesnt bridge differences   pictwittercomTTqIs29QfD20190629 23470100000'],"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
20,['I would not take the truce as a sign that the trade war is going to be resolved soon After all there are plenty of contentious points from intellectual property rights to tech transfers  20190629 23454900000'],"{'neg': 0.145, 'neu': 0.736, 'pos': 0.119, 'compound': -0.2732}"
21,['Winners And Losers In The USChina TradeWar  20190629 23453800000'],"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}"
22,['Trump Xi hold highstakes trade war talks at G20 in Japan  20190629 23452400000'],"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
23,['I did this I did that all me me me without consulting advisors because I ALONE can fix the trade war mess that I CREATED Arent I amazing20190629 23441600001'],"{'neg': 0.278, 'neu': 0.639, 'pos': 0.083, 'compound': -0.7506}"
24,['Trump got his asked kicked by China now he wants to add Vietnam to the mix Trump may be getting ready to open a new front in his trade war against one of Chinas neighbors Vietnam  20190629 23431600000'],"{'neg': 0.094, 'neu': 0.845, 'pos': 0.06, 'compound': -0.34}"
25,['Trump bends over Pretends he won More contracts for the kids tho At G20 US and China reach a ceasefire in trade war  20190629 23410000000'],"{'neg': 0.176, 'neu': 0.664, 'pos': 0.159, 'compound': -0.128}"
26,['China never wanted to play fair and never will The whole farce that a deal is close is nothing more than BS to try to keep markets from another big selloff on trade war worries20190629 23401900000'],"{'neg': 0.206, 'neu': 0.739, 'pos': 0.055, 'compound': -0.7458}"
27,['US CHINA TRADE WAR REPORTS   Several links to reports from top consulting firms  ustrade uschinatrade uschinatrade uschina uschinatradewar supplychains valuechains consulting logistics investing tradewar internationalbusinesspictwittercom5OnpZxyiG920190629 23401800000'],"{'neg': 0.152, 'neu': 0.789, 'pos': 0.059, 'compound': -0.5904}"
28,['1 China Trade war and renewed negotiations thread Ive been told US is a pious Christian nation so lets follow Christs prescriptions for 2 min  practice selfcritique  introspection for this issue20190629 23400700000'],"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.5994}"
29,['Yes  The democratic debates was amazing  But looking Trump lose the useless trade war with China is so boooooring  pictwittercomz0ohsAWv3H20190629 23400200000'],"{'neg': 0.394, 'neu': 0.531, 'pos': 0.075, 'compound': -0.9042}"
30,['Its not a matter of feel You dont agree that the cost of tariffs on Chinese goods has fallen to American consumers And that American farmers who normally face financial concerns are worse because of the trade war20190629 23394100000'],"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.7772}"
31,['The real trade war begin20190629 23385000000'],"{'neg': 0.438, 'neu': 0.562, 'pos': 0.0, 'compound': -0.5994}"
32,['Global countries have been adapting to Trumps costly trade war  Bloomberg  June 2019  pictwittercomm7kZbQPxPF20190629 23383900000'],"{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.6486}"
33,['I see the graph more as an illustration of Trumps made up trade war with China Although imbalance is real his tactics or methods are not going to produce results favorable for USA  20190629 23375800000'],"{'neg': 0.098, 'neu': 0.825, 'pos': 0.077, 'compound': -0.2023}"
34,['Global GDP cost of USChina trade war  bloomberg chart  June 2019 pictwittercomGnuAe0XrEo20190629 23362300000'],"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
35,['Trade War Be Damned Apple Is Moving Its Mac Pro Production to China  20190629 23362300002'],"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.7579}"
36,['As usual backing down when face to face with someone he belittled andor bullied Speaks loudly carries a tiny stick Mt politico Trump stepped back from an escalation of his trade war with China that threatened to damage his 2020 reelection chances  23353500000'],"{'neg': 0.312, 'neu': 0.635, 'pos': 0.053, 'compound': -0.946}"
37,['Could China buying gold hurt the US bond market TradeWar Bonds Gold   via SmallCapsASX20190629 23352900000'],"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.5267}"
38,['CeaseFire in USChina Trade War Doesnt Bridge Differences  20190629 23350000000'],"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
39,['Back on track China and US agree to restart trade talks  CBC News Truce in trade war as US agrees to hold off imposing new tariffs on Chinese goods  20190629 23345900003'],"{'neg': 0.145, 'neu': 0.738, 'pos': 0.117, 'compound': -0.25}"
40,['Trade war truce lifts mood boosts Hong Kongs home sales weekend  23341300000'],"{'neg': 0.241, 'neu': 0.617, 'pos': 0.142, 'compound': -0.3818}"
41,['CeaseFire in USChina Trade War Doesnt Bridge Differences  20190629 23331300000'],"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
42,['Increase the trade war trying each other solutions are very far not close by undermine threat20190629 23331200000'],"{'neg': 0.181, 'neu': 0.652, 'pos': 0.167, 'compound': -0.3208}"
43,['Trump and Xi Call Time For Now on Their Trade War  23330000000'],"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.5994}"
44,['Chinas banks face cash crunch fears after authorities seize lender TradeWar Fed 23322800000'],"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
45,['American Farmers Are The Casualties Of The Trade War  23320600000'],"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
46,['You guys act like such emotional females Didnt Trump say similar things about President Xi But we are still in a trade war with him Maybe use your head and realize that it is simply a strategy Along the lines of keeping friends close and enemies closer20190629 23312000000'],"{'neg': 0.167, 'neu': 0.709, 'pos': 0.124, 'compound': -0.6652}"
47,['Chile blames trade war after lithium exports to China fall 90   Business  17420190629 23310600000'],"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.765}"
48,['I cant wait for trump to get praise from his fanbase when stocks rise because he manufactured a trade war with China so he could end it and take the credit20190629 23305300000'],"{'neg': 0.107, 'neu': 0.795, 'pos': 0.099, 'compound': -0.0772}"
49,['American Farmers Are The Casualties Of The Trade War  23300400004'],"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
50,['President Donald Trump and Chinas Xi Jinping are meeting in Osaka Japan as the trade war between two economic titans faces a critical junction  20190629 23300100002'],"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.7351}"
51,['Truce in USChina Trade War as 2 Rivals Seek Breakthrough  pictwittercomwjs1rhsNbc20190629 23285700000'],"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5994}"
52,['Israel Wicked USA has announced that it will not impose new tariffs on the Dragon the Chinese goods at this stage and that talks between the two countries will resume in an attempt to find a way out of the trade war between the two largest economies 29062019 pictwittercomM6SHqlrh3Y20190629 23265200000'],"{'neg': 0.132, 'neu': 0.834, 'pos': 0.034, 'compound': -0.7515}"
53,['Must read this The US has already lost this Trade War Chinese Fintech   von brettking auf LinkedIn20190629 23264800007'],"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.7351}"
54,['You are caving into exactly what China wants Not 1 high tech company has requested we do business with a clear national security threat And China will never buy from our farmers the amounts of agriculture they did before your trade war Putin wont allow it20190629 23252500000'],"{'neg': 0.166, 'neu': 0.741, 'pos': 0.093, 'compound': -0.608}"
55,['5 Takeaways From the G20 Summit Easing Off the Trade War for Now  20190629 23244300000'],"{'neg': 0.206, 'neu': 0.688, 'pos': 0.106, 'compound': -0.4404}"
56,['From what Ive read a trade war with India was looming Did daddy get that all fixed so quick20190629 23234200000'],"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.6597}"
57,['But even though tariff escalation was postponed that doesnt signal peace Existing tariffs remain and this trade fight is anyway just the outward sign of a much bigger struggle   TradeWar20190629 23230600000'],"{'neg': 0.269, 'neu': 0.731, 'pos': 0.0, 'compound': -0.8201}"
58,['Is China Running Out Of Retaliatory Ammunition In The Trade War  Zero Hedge  20190629 23223500000'],"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.5994}"
59,['Trump has no choice but to roll over for Xiand beg like a good little doggie and Xi knows it Election coming Election coming And the narcissist will do anything to pretend a trade war victory20190629 23223300000'],"{'neg': 0.187, 'neu': 0.657, 'pos': 0.156, 'compound': -0.1154}"
60,['youre wrong Logic 101  anything absolutist like only is a fallacy Trump has already lost a ton of support even before he sparked trade war madness This is a dated stat imagine the numbers now pictwittercom57xBQsKTwH20190629 23221700000'],"{'neg': 0.269, 'neu': 0.617, 'pos': 0.115, 'compound': -0.7906}"
61,['BTC Thawing USChina Trade War Tensions Not Hurting Bitcoin  pictwittercompxPoqUlUBu20190629 23214300002'],"{'neg': 0.392, 'neu': 0.475, 'pos': 0.134, 'compound': -0.6533}"
62,['Mahathir performed well in CNBC interview Resolve trade war by negotiation Mahathir asked several questions Why US hate Iran Why US provoke Iran Why US send war ships  drones into Straits of Hormuz Maha predicts World War if US attacks Iran  serious pictwittercomDAnoXIXaTC20190629 23212000000'],"{'neg': 0.36, 'neu': 0.565, 'pos': 0.076, 'compound': -0.9559}"
63,['The biggest investor in Silicon valley is the Chinese The US is loosing that too How do they trade war helps America It does not  Period and neither does it help the American economy It creates unemployment and consumers pay more20190629 23210700000'],"{'neg': 0.204, 'neu': 0.704, 'pos': 0.092, 'compound': -0.6964}"
64,['No new tariffs for now amid truce in USChina trade war  20190629 23210200000'],"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
65,['Ceasefire in USChina trade war doesnt bridge differences   There will never be a full truce Despicable xenophobic Trump hates China20190629 23205400000'],"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.7783}"
66,['Thawing USChina Trade War Tensions Not Hurting Bitcoin  pictwittercomteqlmtw1Eq20190629 23200500000'],"{'neg': 0.416, 'neu': 0.441, 'pos': 0.142, 'compound': -0.6533}"
67,['the Insiders interview is with big Birmo former education minister who was Liberal campaign spokesman now trade minister He is talking in intangibles The USChina trade war would be worse he explains if the G20 hadnt achieved whatever it was that got done20190629 231906000013'],"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.7906}"
68,['Stock Markets Before and After the Trade War  23184800000'],"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.5994}"
69,['Ceasefire in USChina trade war doesnt bridge differences  20190629 23181500000'],"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.5994}"
70,['It wasnt for everyone Youre still justifying using socialism to take from the many and give to the few in order to checks notes fight a trade war with China I dont like socialism especially when its used to benefit small groups of politically connected people20190629 23173000000'],"{'neg': 0.164, 'neu': 0.779, 'pos': 0.057, 'compound': -0.6818}"
71,['Recession looms in Singapore as trade war weighs on economy says Maybank Kim Eng  The Straits Times  pictwittercomqke5MyIb2C20190629 23173000000'],"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.6705}"
72,['Interpretation Truth is A trade war with China was not a WINNER  20190629 23172700000'],"{'neg': 0.399, 'neu': 0.478, 'pos': 0.122, 'compound': -0.7363}"
73,['Truce in USChina trade war as 2 rivals seek breakthrough  20190629 23165500000'],"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5994}"
74,['Now you are going to buff up profile of Kim at DMZ just like you did with MBS Putin Xi all of whom are playing you Our allies only get abuse and bad deals tariffs  trade war Does your dictator club have membership cards20190629 23162700000'],"{'neg': 0.208, 'neu': 0.716, 'pos': 0.077, 'compound': -0.8519}"
75,['He didnt have a choice His base may believe China is paying billions to us every day losing the trade war and are on the ropes the Chinese know better and they aint playing that shit He needs to stop lying all the time20190629 23155500000'],"{'neg': 0.242, 'neu': 0.655, 'pos': 0.103, 'compound': -0.7825}"
76,['Soya beans save the trade war for a while at least20190629 23154500000'],"{'neg': 0.242, 'neu': 0.559, 'pos': 0.199, 'compound': -0.1779}"
77,['Back On Track Donald Trump Xi Jinping Seal Trade War Truce Trump struck a conciliatory tone from his arrival in Japan for the summit despite saying Chinas economy was going down the tubes before he set out for Osaka  20190629 23154200000'],"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.7096}"
78,['After a meeting with Xi Jinping at the G20 summit President Trump agreed to withhold new tariffs on Chinese goods in a tentative plan to end the trade war  23150000006'],"{'neg': 0.122, 'neu': 0.812, 'pos': 0.066, 'compound': -0.4215}"
79,['Trade War Between US and China Not Hurting Bitcoin Price  20190629 23132000000'],"{'neg': 0.241, 'neu': 0.619, 'pos': 0.14, 'compound': -0.3903}"
80,['WORLD NET DAILY reveals Chinese exporters dodge trade war shift production to lowcost nations  WND  20190629 23130400002'],"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5994}"
81,['China is more liar than Japan and the United States diplomacy world economy tradewar Trump China history20190629 23125300000'],"{'neg': 0.16, 'neu': 0.715, 'pos': 0.125, 'compound': -0.2006}"
82,['The faithful will call Americas farmers patriots They are really victims of an ill conceived poorly executed fools errand The rest of us will pay spiralling prices This foolish and unnecessary trade war maybe the pin that pricks our economic  20190629 23123900000'],"{'neg': 0.33, 'neu': 0.617, 'pos': 0.053, 'compound': -0.9227}"
83,['There are many wars which dont involve any violence Trade war culture war etc20190629 23121000000'],"{'neg': 0.444, 'neu': 0.428, 'pos': 0.128, 'compound': -0.8445}"
84,['USChina trade war cease fire doesnt bridge differences  23120700000'],"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.743}"
85,['Down Under Australia Trumps ongoing trade war not just with CHINA but the whole world is going to send Australia into a recession SOON Australia relies on TRADE and the global market place to survive HE is destroying our economy and our country  20190629 23120600003'],"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.9011}"
86,['Thawing USChina Trade War Tensions Not Hurting Bitcoin  20190629 23114900000'],"{'neg': 0.416, 'neu': 0.441, 'pos': 0.142, 'compound': -0.6533}"
87,['Are those the same farmers that you used socialism to give them billions of dollars because your trade war with China caused them to stop buying crops What part of socialism dont you understand Trump Tax scam for the rich was socialism20190629 23114900000'],"{'neg': 0.187, 'neu': 0.744, 'pos': 0.069, 'compound': -0.7351}"
88,['The Federal Reserve was nimble in changing interest rate policy as trade war and as real war fears heightened and the expansion is poised to continue into 2020 but the Feds model of the economy has20190629 23102000000'],"{'neg': 0.161, 'neu': 0.757, 'pos': 0.083, 'compound': -0.5106}"
89,['Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  CNBC Nothing is to happen in other words  This is the same old lies  20190629 23101000000'],"{'neg': 0.258, 'neu': 0.63, 'pos': 0.112, 'compound': -0.8271}"
90,['Although theyve called a ceasefire to hostilities that doesnt mean that the war is over Niki Savva says not much progress has been made on the trade war between the United States and China at this weekends G20Summit in Japanpictwittercom45jyY81Ncx20190629 23100900004'],"{'neg': 0.259, 'neu': 0.686, 'pos': 0.055, 'compound': -0.8868}"
91,['Public and Opinion Leaders Views on USChina Trade War Jun 27 2019 by ckafura  via ChicagoCouncil20190629 23100400001'],"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.5994}"
92,['Trump claiming victory for putting out the fire he lit  China trade war InsidersABC20190629 23092000006'],"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.743}"
93,['Less Manstein plan and more Barbarossa Trade war will grind on20190629 23092000000'],"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.6326}"
94,['My reaction upon realizing I only felt the effects on an international trade war when buying food for my pet  pictwittercomAv6YXMPrZt20190629 23055200000'],"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5994}"
95,['How can you have it both ways mr Schumer against trumps trade war and then when he starts to take steps to end it you chastise him for giving in20190629 23054500000'],"{'neg': 0.196, 'neu': 0.741, 'pos': 0.063, 'compound': -0.7184}"
96,['Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  23053500001'],"{'neg': 0.288, 'neu': 0.53, 'pos': 0.182, 'compound': -0.6124}"
97,['The Trump DistractionDuJour of asking KimJongUn to meet at DMZ screams that hes covering for no progress with China CNBC Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  but Monday WallStreet will know TrumpLost20190629 23053200000'],"{'neg': 0.201, 'neu': 0.674, 'pos': 0.125, 'compound': -0.6486}"
98,['So is it mean the trade war between China and USA is over20190629 23050700000'],"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5994}"
99,['Back on track Trump Xi seal trade war truce  20190629 23044300000'],"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5994}"
100,['You lost the trade war If youre going to try to play chess first you must learn checkers hurry up before we lose anymore20190629 23042100000'],"{'neg': 0.276, 'neu': 0.65, 'pos': 0.074, 'compound': -0.7579}"
101,['Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  20190629 23025700000'],"{'neg': 0.278, 'neu': 0.546, 'pos': 0.176, 'compound': -0.6124}"
102,['Ceasefire in USChina trade war doesnt bridge differences from AP 20190629 23025400000'],"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.5994}"
103,['Trump on Saturday stepped back from an escalation of his trade war with China that threatened to damage his 2020 reelection chances  230104000017'],"{'neg': 0.327, 'neu': 0.615, 'pos': 0.058, 'compound': -0.8519}"
104,['In 3 months time trade war resumes20190629 23002700000'],"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}"
105,['Trade War Has Damaged US Chip Industry in Ways a Deal May Never Fix  tech20190629 23000800000'],"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.7783}"
106,['Dude This is the exact same result from your meeting in Dec 18 in which you just last month accused them of reneging on Just tweet that nothing has changed in the trade war you created and or not say anything at all Stop making it seem like you actually did anything pictwittercomSPAfTJ96S920190629 23000300000'],"{'neg': 0.134, 'neu': 0.793, 'pos': 0.073, 'compound': -0.5859}"
107,[' as the GOP tax scam kept the middle class tax rate near the same while giving hundreds of billions to the wealthy It also failed to spur growth On your moronic foreign policy claim Trump has failed at foreign diplomacy We are still in a trade war with China20190629 22570800000'],"{'neg': 0.266, 'neu': 0.623, 'pos': 0.111, 'compound': -0.9081}"
108,['Trump to blame for neverending trade war with China He caved to China yesterdaynot a good sign20190629 22570000000'],"{'neg': 0.272, 'neu': 0.603, 'pos': 0.125, 'compound': -0.5267}"
109,['Its a temporary timeout Trump and Xi agree to negotiations at some indeterminate time in the future but offer no clear path to end USChina trade war  CNBC   via GoogleNews20190629 22565300000'],"{'neg': 0.207, 'neu': 0.662, 'pos': 0.131, 'compound': -0.6124}"
110,['If Trump is re elected expect a massive trade war and economic mayhem CNBC  20190629 22561000000'],"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.5994}"
111,['Thawing USChina Trade War Tensions Not Hurting Bitcoin  pictwittercomOLrZHFqNmk20190629 22560300000'],"{'neg': 0.416, 'neu': 0.441, 'pos': 0.142, 'compound': -0.6533}"
112,['Trade war escalation averted as USChina agree to resume talks  20190629 22554900000'],"{'neg': 0.311, 'neu': 0.539, 'pos': 0.15, 'compound': -0.4019}"
113,['Thawing USChina Trade War Tensions Not Hurting Bitcoin Read here  CryptocurrencyNews News USPolitics UschinaTradeWarpictwittercom1RlJ9NBScf20190629 22551700000'],"{'neg': 0.316, 'neu': 0.575, 'pos': 0.108, 'compound': -0.6533}"
114,['Temporary ceasefire in USChina trade war doesnt change anything or indicate a trade agreement can be reached anytime soon  20190629 22543500000'],"{'neg': 0.153, 'neu': 0.667, 'pos': 0.18, 'compound': -0.0772}"
115,['5 Takeaways From the G20 Summit Easing Off Trumps China Trade War for Now  The New York Times  pictwittercom3hbQNIvjyQ20190629 22533300000'],"{'neg': 0.163, 'neu': 0.753, 'pos': 0.084, 'compound': -0.4404}"
116,['Actually the tariffs are being paid by American consumers Chinese companies may end up selling less also to USA But as you can see trade war will wipe off a lot from US markets and put America into a recession and make USD weaker No one wins in trade wars20190629 22524500001'],"{'neg': 0.242, 'neu': 0.68, 'pos': 0.078, 'compound': -0.8922}"
117,['President Donald Trump says is in no hurry for a deal with China G20 TradeWar  20190629 22520500000'],"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
118,['How countries are adapting to Donald Trumps costly trade war  225158000031'],"{'neg': 0.371, 'neu': 0.629, 'pos': 0.0, 'compound': -0.6486}"
119,['Its a temporary timeout Trump and Xi agree to negotiations but offer no clear path to end USChina trade war  CNBC  pictwittercomnuDMikBsOs20190629 22514800000'],"{'neg': 0.26, 'neu': 0.575, 'pos': 0.165, 'compound': -0.6124}"
120,['Its a temporary timeout Trump and Xi agree to negotiations but offer no clear path to end USChina trade war  CNBC  pictwittercomTUsP7RP4e120190629 22504200000'],"{'neg': 0.26, 'neu': 0.575, 'pos': 0.165, 'compound': -0.6124}"
121,['Thawing USChina Trade War Tensions Not Hurting Bitcoin  20190629 22501900000'],"{'neg': 0.416, 'neu': 0.441, 'pos': 0.142, 'compound': -0.6533}"
122,['Update on trade war with China  20190629 22500400000'],"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}"
123,['Its a temporary timeout Trump and Xi agree to negotiations but offer no clear path to end USChina trade war  pictwittercomdntC1eytDC20190629 22481300000'],"{'neg': 0.269, 'neu': 0.561, 'pos': 0.17, 'compound': -0.6124}"
124,['Blackmores a2 Milk Treasury vulnerable to trade war  20190629 22471000000'],"{'neg': 0.397, 'neu': 0.479, 'pos': 0.123, 'compound': -0.6124}"
125,['No new tariffs for now amid truce in USChina trade war  CBC News  20190629 22465300000'],"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.5994}"
126,['A trade war now becoming a peaceful trade20190629 22453900000'],"{'neg': 0.298, 'neu': 0.458, 'pos': 0.244, 'compound': -0.1779}"
127,['Not quite Chinageddon but a big worry nonetheless  Minsky bubble China tradewar  realDonaldTrump 20190629 22445200006'],"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.5927}"
128,['Its a temporary timeout Trump and Xi agree to negotiations but offer no clear path to end USChina trade war   20190629 22420200000'],"{'neg': 0.269, 'neu': 0.561, 'pos': 0.17, 'compound': -0.6124}"
129,['Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  CNBC  20190629 22420000000'],"{'neg': 0.269, 'neu': 0.561, 'pos': 0.17, 'compound': -0.6124}"
130,['What happened at the G20 from a trade war truce to Trumps surprise offer for North Korea  The New York Times Thoughts anyone  20190629 22414900000'],"{'neg': 0.139, 'neu': 0.786, 'pos': 0.075, 'compound': -0.4215}"
131,['Recession looms in Singapore as trade war weighs on economy says report  pictwittercomlZ35Iihizc stbusinessdesk20190629 22410000000'],"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.6705}"
132,['What happened at the G20 from a trade war truce to Trumps surprise offer for North Korea  The New York Times  20190629 22404100000'],"{'neg': 0.15, 'neu': 0.769, 'pos': 0.081, 'compound': -0.4215}"
133,['Whod have thunk the Star Wars would have started as a trade war20190629 22395000000'],"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5574}"
134,['The Glaring Fact That We are All Ignoring in the USChina Trade War  NRN   via newrightnetwork20190629 22393500000'],"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.765}"
135,['trump is a joke FU hugs Mr Know Name Steaks MRKNS writer artist IFB FBR Resistance Resist FBRParty Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  CNBC  20190629 22391800001'],"{'neg': 0.222, 'neu': 0.605, 'pos': 0.173, 'compound': -0.6722}"
136,['Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  CNBC  20190629 22390300000'],"{'neg': 0.269, 'neu': 0.561, 'pos': 0.17, 'compound': -0.6124}"
137,['Its a temporary timeout Trump and Xi agree to talks but offer no clear path to end trade war  CNBC  20190629 22385000000'],"{'neg': 0.269, 'neu': 0.561, 'pos': 0.17, 'compound': -0.6124}"
