,0,0
20,Big #Bitcoin Bulls Don’t Want #BTC to Dip Below $9000 reported by https://bitcoinist.com/big-bitcoin-bulls-dont-want-btc-to-dip-below-9000/ … ---- #Bitcoin_News #Bitcoin_Price #Bitcoin_Price_Charts #Bitcoin_Whitepaper #Uschina_Trade_War2019-10-31 23:47:02+00:001,2019-10-31
21,Hmm fewer tweets from #trump lately. Might actually be good for the markets? #tradewar https://reut.rs/2oDBwmG2019-10-31 23:46:21+00:000,2019-10-31
22,Who do I blame the lack of bottlecaps this halloween? Trump and the China trade war? I need bottlecaps.2019-10-31 23:45:33+00:000,2019-10-31
23,@Huawei Apple should have been the first company to be banned by China in the trade war. I hope to hear they are banned because there is a list of companies Apple took out of business2019-10-31 23:45:19+00:000,2019-10-31
24,"Trade war bailout. ""The Farm Bureau reports that 40% of the 2019 income – some $33 billion in total -- is related to trade assistance, disaster assistance, the farm bill, and insurance indemnities, and has yet to be fully received by farmers and ranchers"". Source: @Investopediahttps://twitter.com/CryptoBly/status/1190046183185534976 …2019-10-31 23:42:32+00:000",2019-10-31
25,"The market is impacted by the ongoing trade war with China..and the failed USMC(really NAFTA still not ratified again), slow manufacturing growth , slowing hiring, wages not meeting COL, so the tax cuts couldn't offset your ineptitude. https://twitter.com/realDonaldTrump/status/1189919331259424770 …2019-10-31 23:42:04+00:000",2019-10-31
26,You are with your tax plan and trade war! Own it!!2019-10-31 23:41:57+00:000,2019-10-31
27,"Hi,my name is wupeng from china. I know president trump is organizing trade war against china . I am standing on trump side . I can help president trump realize his goal. Please contact me via my phone:+8613252569608 ,I have mysterious experience in the past.2019-10-31 23:40:24+00:000",2019-10-31
28,"Hi,my name is wupeng from china. I know president trump is organizing trade war against china . I am standing on trump side . I can help president trump realize his goal. Please contact me via my phone:+8613252569608 ,I have mysterious experience in the past.2019-10-31 23:39:35+00:000",2019-10-31
29,Por la trade war hay sectores perjudicados..2019-10-31 23:39:35+00:000,2019-10-31
30,Don’t forget all those “socialist” bailouts you keep giving to the farmers due to the horrendous trade war your lord and savior is undertaking (with OUR tax dollars!)2019-10-31 23:39:00+00:000,2019-10-31
31,"president* tRump.. NICE FAKE AD!! u* were golfing when raid that got Baghdadi went down.. That's why few RESPECT u*.. Made up accomplishments.. Flailing Chiner trade war Farmer bankruptcies, up24% Tax revenues DOWN Deficit UP! @GOP = TOP tRump Orange Parody @realDonaldTrumppic.twitter.com/PjJONsrgjb2019-10-31 23:36:09+00:000",2019-10-31
32,This story has so much self-owning: For Christians who would rather celebrate Christ on Halloween instead of its pagan origins... Trade War “Brutal” On Halloween “Scripture Candy” https://www.joemygod.com/2019/10/trade-war-brutal-on-halloween-scripture-candy/ …2019-10-31 23:35:39+00:000,2019-10-31
33,I don’t think they have done a very good job of explaining the numbers apparently they miss quoted the customer adds because of a report error or something like that I’m long looking for a normal market bounce. Unless we get a “vanity fair move”again from trade war nonsense2019-10-31 23:35:25+00:000,2019-10-31
34,"People are very disappointed in how you wiped out every ""gain"" there was in the economy from the Tax Cuts by shifting the burden on the American consumer with your Trade War.2019-10-31 23:32:55+00:000",2019-10-31
35,USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface https://ift.tt/2WFNUPL2019-10-31 23:32:33+00:000,2019-10-31
36,"Trade war is hurting our farmers and manufacturers, stop blaming others. pic.twitter.com/QdwbIvIWty2019-10-31 23:32:24+00:000",2019-10-31
37,"Meanwhile, we are running record deficits and borrowing from rogue Nations to fund a disastrous trade war2019-10-31 23:32:21+00:000",2019-10-31
38,"Amash only cares about Amash. The only reason he’s pissed at Trump is the trade war with China. Amash and his family own a business that resell cheap Chinese tools, so Trump is pissing in his cornflakes.2019-10-31 23:31:34+00:000",2019-10-31
39,"will well pass Obama’s total added to the national debt of 10 trillion and with a continuing rising budget deficit than one that fell. A stupid trade war that has prices sky high. All the policies are coming home to roost. If a Democrat wins next year, they will get the blame.2019-10-31 23:31:18+00:000",2019-10-31
40,"If you were representing the United States in the U.S.-China trade war, what decisions would you make? What if you represented China? Play the game: http://bit.ly/2PyQwNC2019-10-31 23:30:00+00:000",2019-10-31
41,USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface https://cyprosoftware.net/usd-jpy-and-aud-usd-outlook-bearish-as-trade-war-fears-resurface/ …2019-10-31 23:29:53+00:000,2019-10-31
42,Per Axios: Nearly 40% of 2019 farm income will come from federal aid and insurance and farm aid from Trump’s trade war has cost more than double the 2009 auto bailout. https://www.axios.com/farmers-income-insurance-federal-aid-bankruptcies-5a05b8cb-3348-447b-8bac-ee718fd409fd.html …2019-10-31 23:29:25+00:00236,2019-10-31
43,"Seems that the trade war is not easy to win Donnie!? ..... that why the stock market is shaky and you don’t lower interest rates when you have a sound economy, but you benefit with that because of your outstanding loans moron. It’s all about money for you2019-10-31 23:29:04+00:000",2019-10-31
44,#Conference934 | @BennSteil asks a critical question for the future of the United States: “Where do we go from this trade war with China? I think it will matter very much who is elected as the democratic presidential candidate.” pic.twitter.com/OmxmhBXTCP2019-10-31 23:28:37+00:001,2019-10-31
45,Trade war fears are spoiling Apple’s great quarter https://tradeforprofit.net/2019/10/trade-war-fears-are-spoiling-apples-great-quarter/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … #wallst2019-10-31 23:28:25+00:000,2019-10-31
46,Real results! Trade war; economy floundering; kids in cages; incompetent judges; impeachment; siding with Putin. Yeah-lots if real results. #Resign #TraitorTrump2019-10-31 23:28:09+00:000,2019-10-31
47,USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface http://ow.ly/nqQW101Zeem pic.twitter.com/OzhkZAkaAh2019-10-31 23:27:49+00:000,2019-10-31
48,"You have no defense. You all know he’s guilty. When are you going to realize what a narcissist bully he is. The economy is starting to tank, the trade war has weakened us, his so-called foreign policy has made up the laughingstock of the world. #WakeUpRepublicans #DerangedDonald2019-10-31 23:27:23+00:000",2019-10-31
49,#USMarket rolled over as we have been warning post #USFed rate cut on #tradewar and valuation worries. #USD index is rolling over and #bonds and #gold are moving higher. The #riskoff cycle may have started again. #markets #investors2019-10-31 23:26:50+00:000,2019-10-31
50,I wish Ray Dalio would run for president. Not sure if you have the popularity to beat trump. But I hope you do. We gotta get along with china not fight with them. Shouldn't be a trade war it should be trade negotiation.2019-10-31 23:26:48+00:000,2019-10-31
51,Don't be fool by #trump @Republicans the fools! The trade war has caused a significant deterioration in China–United States relations with no resolution @TheDemocratspic.twitter.com/yCeI4iQbIW2019-10-31 23:26:47+00:000,2019-10-31
52,"You forgot the record deficit and the record numbers of farm bankruptcies due to @realDonaldTrump’s losing trade war. But then again #FakeChristians never tell the truth, right @VP?2019-10-31 23:25:51+00:001",2019-10-31
53,Are you sure it’s not the tariffs or the trade war you started with China? Maybe?2019-10-31 23:25:43+00:000,2019-10-31
54,"For the U.S.? End trade war, full stop. Establish a new multilateral agreement to deal with China. Trade war alone is worth close to .75% GDP. We can get what we want without tariffs and if we can’t, tariffs won’t work anyway.2019-10-31 23:25:15+00:000",2019-10-31
55,"India hits China now on internal matters, but when there was an opportunity to challenge China in the UN with 23 countries, India hide under the table and stayed absence. It was a really disappointing decision by India. http://toi.in/Ao60Tb/a24gk via @timesofindia2019-10-31 23:24:41+00:009",2019-10-31
56,China’s telecoms operators launch 5G tariff plans as network roll-outs push ahead despite trade war – NEWPAPER24 https://newpaper24.com/chinas-telecoms-operators-launch-5g-tariff-plans-as-network-roll-outs-push-ahead-despite-trade-war-newpaper24/ …2019-10-31 23:24:27+00:000,2019-10-31
57,"It's your trade war, Einstein. pic.twitter.com/DysJphvt9K2019-10-31 23:23:40+00:000",2019-10-31
58,"$NPTN ""demand surges"" domestically and in China. Winning the trade war management game.2019-10-31 23:23:06+00:000",2019-10-31
59,The China– #TRUMP United States trade war tradition is an ongoing economic conflict between the world’s two largest national economies. @GOP @TheDemocratspic.twitter.com/2EEvqubU3h2019-10-31 23:21:50+00:000,2019-10-31
60,"China has him by the ball, no deal on the trade war.2019-10-31 23:21:27+00:000",2019-10-31
61,How Yeti has successfully navigated Trump's trade war with China https://yhoo.it/2NmICEc by @BrianSozzipic.twitter.com/3WuVHgN3l32019-10-31 23:21:02+00:003,2019-10-31
62,U.S. Farm Bankruptcies Surge 24% on Strain From Trump Trade War https://www.bloomberg.com/news/articles/2019-10-30/u-s-farm-bankruptcies-surge-24-on-strain-from-trump-trade-war …2019-10-31 23:20:56+00:001,2019-10-30
63,"""USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface"" https://ift.tt/2WFNUPL2019-10-31 23:20:31+00:000",2019-10-31
64,. @BennSteil: D. Trump won’t get the results he expects. The Chinese would have bought 27B$of US agriculture goods if we would not have entered in trade war. Now the phase 1 agreement is opening the prospect for a 20B$deal.2019-10-31 23:20:20+00:000,2019-10-31
65,"No real results: tax cut for the wealthiest top 1%, no relief for middle class, no healthcare, no gun control, no immigration reform, no wall, farmers bankrupt and need assist due to trade war and higher prices, want to cut social security and Medicare... Resign idiot. Traitor2019-10-31 23:19:25+00:001",2019-10-31
66,AUD/NZD slides to 200-HMA in a solid correction following negative trade headlines By @ross_burland https://s68mv.app.goo.gl/uta9m #Australia #AUDNZD #TradeWar2019-10-31 23:19:21+00:001,2019-10-31
67,USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface http://dlvr.it/RHN6rx http://bit.ly/fxrebate1 pic.twitter.com/TXL6hWJO4p2019-10-31 23:19:02+00:000,2019-10-31
68,USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface | #Forex2019-10-31 23:17:38+00:000,2019-10-31
69,How's the tradewar?2019-10-31 23:16:47+00:000,2019-10-31
70,(Asia Pacific AM Briefing) USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface $USDJPY $AUDUSD #tradewars - https://www.dailyfx.com/forex/fundamental/daily_briefing/daily_pieces/asia_am_briefing/2019/10/31/USDJPY-and-AUDUSD-Outlook-Bearish-as-Trade-War-Fears-Resurface.html?CHID=9&QPID=917702 …pic.twitter.com/yNzhnvYoXU2019-10-31 23:16:23+00:002,2019-10-31
71,"""USD/JPY and AUD/USD Outlook Bearish as Trade War Fears Resurface"" http://bit.ly/2BY4fp5 #trading #forex2019-10-31 23:16:11+00:000",2019-10-31
72,"""China announced its long-awaited commercial #5G networks will be ready as of Nov 1, ahead of an earlier plan to debut in 2020. The launch is a milestone in #China’s push to become a 5G superpower amid a prolonged trade war & sanctions on #Huawei...""https://technode.com/2019/10/31/china-rolls-out-5g-service-with-carriers-to-offer-data-plans-starting-nov-1/ …2019-10-31 23:15:57+00:002",2019-10-31
73,Bloomberg: How the Trade War and a Changing China Are Roiling World Shipping. https://www.bloomberg.com/news/articles/2019-10-30/how-the-trade-war-and-a-changing-china-is-roiling-world-shipping … via @GoogleNews2019-10-31 23:15:39+00:000,2019-10-30
74,NEW: Cost of Trump’s #Tariffs Has Hit Entirely on US Businesses & Households. LINK: http://smartdissent.com/article/cost-trump-s-tariffs-has-hit-entirely-us-businesses-and-households … #SmartDissent #TariffsAreTaxes #TradeWar #TrumpIsADisgracepic.twitter.com/tuKs9zDn4w2019-10-31 23:15:06+00:009,2019-10-31
75,"China must relax residency curbs, land rights to offset effect of trade war, former finance minister says https://www.scmp.com/economy/china-economy/article/3035793/china-must-relax-residency-curbs-land-rights-offset-effect …2019-10-31 23:13:49+00:000",2019-10-31
76,Toca disfrazarse de Naked Trade War #spookspic.twitter.com/58oQo9KCj02019-10-31 23:13:16+00:000,2019-10-31
77,"Everyone knows China is a problem, trade war is just not the way to deal with it. American people pay those tariffs, you realize that right?2019-10-31 23:13:16+00:000",2019-10-31
78,Why is Human Rights Watch shifting focus from Chinese #Xinjiang to Afghanistan?2019-10-31 23:12:44+00:000,2019-10-31
79,PH electronics exports at risk due to trade war https://business.inquirer.net/282342/ph-electronics-exports-at-risk-due-to-trade-war?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1572562896 …pic.twitter.com/iZTPEKw4J42019-10-31 23:12:37+00:000,2019-10-31
80,"Despite Trump trying to claim otherwise, this article on why the #StockMarket moved down today has nothing to do with the #ImpeachmentVote and more to do with his disastrous #TradeWar with China.... https://apple.news/AYhgnrgIHR2i316OqcBZfJg …2019-10-31 23:12:05+00:000",2019-10-31
81,"starting to fall apart because of trade war and tax policies he gave out. Matter of fact the majority of trump supporters are the ones taking the worse beating from this president! Serves them right, they were stupid to believe a serial lair. That is what you get when you follow2019-10-31 23:11:22+00:000",2019-10-31
82,"Oh, you think REPUBLICANS are the party of the working people? The ones who won't raise the minimum wage, who don't want to cover anybody with pre-existing conditions, the ones screwing up the economy with a trade war, the ones taking us back 50 years instead of into the future?2019-10-31 23:11:00+00:000",2019-10-31
83,China's telecoms operators launch 5G tariff plans as network roll-outs push ahead despite trade war http://dld.bz/hPbsf2019-10-31 23:09:40+00:000,2019-10-31
84,"This is ridiculous! Farmers, you voted for chief nutter butter and now taking bailout $$because ... why? Odds are, when deal is announced, it’ll be identical to what we had before trade war and chief nutter butter will claim ‘victory’2019-10-31 23:09:21+00:000",2019-10-31
85,"Actually, the real problem is verifying the agreement adequately. Given the size and secretiveness of #China's bureaucracy, and state-owned and state-controlled entities, that seems impossible. #trade #tradewar #tradetalkshttps://twitter.com/DerekScissors1/status/1190036818076602370 …2019-10-31 23:08:45+00:001",2019-10-31
86,China’s telecoms operators launch 5G tariff plans as network roll-outs push ahead despite trade war https://www.scmp.com/tech/gear/article/3035807/chinas-telecoms-operators-launch-5g-tariff-plans-network-roll-outs-push?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1572563242 …2019-10-31 23:07:23+00:000,2019-10-31
87,"I disagree with his ban on letting transgender people serve in the military, his Muslim travel ban, his tariffs for his stupid trade war that's putting thousands of farmers out of business, his withdrawal from the Paris Agreement and Iran deal, his call to start torturing again/32019-10-31 23:06:36+00:000",2019-10-31
88,China Does a 180 Degree Pivot on Optimistic Resolution of Trade War https://www.kitco.com/commentaries/2019-10-31/China-Does-a-180-Degree-Pivot-on-Optimistic-Resolution-of-Trade-War.html … #kitconews #gold #silver #investing #mining #economics #finance #metals2019-10-31 23:06:02+00:001,2019-10-31
89,The Economist | Spilling over via @TheEconomist: #TradeWar #tariffs #GlobalTrade #GlobalEconomy #TradeTalkshttps://www.economist.com/finance-and-economics/2019/11/02/america-and-china-are-sparring-over-subsidies?frsc=dg%7Ce …2019-10-31 23:04:45+00:000,2019-10-31
90,#realDonaldTrump - Your tradewar with China is UGELY successful. Apple sales are collapsing in China and I'm sure other US brands are struggling as well. I'm guessing you're not smart enough to have grasped that sales if US products might suffer under your brilliant plan.2019-10-31 23:02:46+00:000,2019-10-31
91,Trade war with China takes toll on struggling Upstate NY dairy farmers It took Kevin Ellis more than two years to navigate China’s trade barriers and win approval to export $25 million worth of dairy products from Central New York to the world’s... - https://buff.ly/2JDaWBw pic.twitter.com/OOhlu8rYCj2019-10-31 23:00:33+00:001,2019-10-31
92,The love-hate relationship between chains and owners is boiling over in Asia-Pacific where the trade war and Hong Kong protests are impacting owners in many destinations. https://lnkd.in/fv3FZnw2019-10-31 23:00:03+00:000,2019-10-31
93,#INTERNATIONALRELATIONS: Here's a tease for my story coming up on KYMA-TV at 5 p.m. talking about how the #U.S. trade war with #China is benefiting local food banks across the country including the one in #Yuma I will explain HOW very soon - tune into your local newspic.twitter.com/0ZA6BqVpZA2019-10-31 22:59:47+00:000,2019-10-31
94,@GOP are so fiscally irresponsible! Farm aid from Trump’s trade war has cost more than double the 2009 auto bailout https://www.axios.com/trump-trade-war-farm-aid-subsidies-auto-bailout-c6eaf580-381b-422f-8c3d-886f3f9e6115.html?utm_source=twitter&utm_medium=twsocialshare&utm_campaign=organic …2019-10-31 22:59:43+00:001,2019-10-31
95,U.S. Farm Bankruptcies Surge 24% on Strain From Trump Trade War https://www.bloomberg.com/news/articles/2019-10-30/u-s-farm-bankruptcies-surge-24-on-strain-from-trump-trade-war …2019-10-31 22:58:47+00:000,2019-10-30
96,"23 countries blasted China at UN, but India, Indonesia, Malaysia, Bangladesh, Sri Lanka, Maldives remained absences. Forget about other Asian nations, but what was India thinking? Was India trying to win Chinese favor on A370? Well it did not work, China still hit India on A370.https://twitter.com/hrw/status/1190034340501172225 …2019-10-31 22:57:13+00:003",2019-10-31
97,"""Trade wars are easy to win."" - @realDonaldTrump Here we wait with bated breath for POTUS to regale us all with the bounties of victory in the Unnecessary Trade War of 2018. We were told there would be winning and lots of it! https://twitter.com/Reuters/status/1190036978752000000 …2019-10-31 22:56:46+00:000",2019-10-31
98,I’m sure the trade war has nothing to do with the stock market. Are Trump supporters that dumb? https://twitter.com/realdonaldtrump/status/1189919331259424770 …2019-10-31 22:56:32+00:000,2019-10-31
99,How’s the trade war going with China? Oh and how’s Ukraine doing now?2019-10-31 22:55:47+00:000,2019-10-31
100,"US.. appear more anxious to sign the deal to end the costly trade war, analysts noted. In China, officials seem to be cool-headed and more focused on the negotiation process and analysts argued that... the most important thing is to first agree on a balanced deal. #tradewar https://twitter.com/globaltimesnews/status/1190035733928693761 …2019-10-31 22:55:22+00:001",2019-10-31
101,In May Trump launched a fresh tradewar with Mexico over immigration which undermined the entire bases of the Trade agreement.2019-10-31 22:55:05+00:000,2019-10-31
102,"prez* tRump results.. - Flailing trade war w/ Chiner.. - $28B to farmers, their CH 12s up 24% now - Ur* TaxCut: Revenues down & Stock buy backs UP! - New job creation.. May ’14 – Dec ’16: 7,131,000 Feb ’17 – Sep ’19: 6,027,000 1,104,000 FEWER by tRump @GOP=TOP @POTUS2019-10-31 22:54:44+00:000",2019-10-31
103,What do you call that farm bailout necessary only because of dingus’ miserable failure of a trade war with China?2019-10-31 22:53:38+00:000,2019-10-31
104,What have you accomplished? Your tax cut for the wealthy that screwed the middle class and exploded the national debt and deficit? Your imbecilic trade war that is driving the economy into a ditch? Your betrayal of our Kurdish allies who fought for us? #TrumpBetrayedTheKurds2019-10-31 22:53:00+00:000,2019-10-31
105,Remember what the trade war cost the US economy when Trump eventually unveils what will inevitably be a nothing deal with China.2019-10-31 22:50:55+00:000,2019-10-31
106,"I hope China kicks his ass in the trade war. Right now they are so far ahead of US, you'll never catch up2019-10-31 22:50:39+00:000",2019-10-31
107,U.S. Farm Bankruptcies Surge 24% on Strain From Trump Trade War https://www.bloomberg.com/news/articles/2019-10-30/u-s-farm-bankruptcies-surge-24-on-strain-from-trump-trade-war?utm_medium=social&utm_content=economics&utm_source=twitter&cmpid%3D=socialflow-twitter-economics&utm_campaign=socialflow-organic …2019-10-31 22:49:24+00:000,2019-10-30
108,"“China’s official manufacturing purchasing managers’ index fell to 49.3 in October, down from 49.8 the month before (any score below 50 points to contraction). A trade war with America and slowing domestic demand have hit Chinese manufacturing hard.” https://espresso.economist.com/3bcda54aa2a73ba8162fd2739d5e4ecb …2019-10-31 22:48:48+00:001",2019-10-31
109,"Ending the trade war won't either. Economic cycles, especially world economic cycles, are many times greater than even a large, protracted trade war between the 2 largest economies. Sure doesn't help anything though.2019-10-31 22:47:47+00:000",2019-10-31
110,Sounds about right and it’s appropriate. Farmers bore the retaliatory tactics of China in the trade war over the stealing of intellectual property and forced technology transfer2019-10-31 22:47:32+00:000,2019-10-31
111,UK FTSE 100 (.FTSE) knocked by trade war fears - Live Trading News http://bit.ly/2JD33vO via @livetradingnews2019-10-31 22:46:32+00:000,2019-10-31
112,Whether the #tradewar will be short-lived or long-lasting depends on the #Trump administration. All the Chinese government can do is wait for the #WhiteHouse’s next move with bated breath. | Lionel Fatton @WebsterGeneva #ChinaUS @ANUasiapacific @anu_chinahttps://www.policyforum.net/all-eyes-on-washington/ …2019-10-31 22:44:00+00:001,2019-10-31
113,us from his trade war. So please explain what he has done exactly that is so great? Do not count lying because you should have known he is a serial liar before you idiots elected him. Tell me besides tearing up the Constitution he has done so great. If he is elected for another 42019-10-31 22:43:22+00:000,2019-10-31
114,"@GOP @SenateGOP @HouseDemocrats @senatemajldr @LindseyGrahamSC You had been warned. Even so, you chose at the #ElectoralCollege to #approve the #BOZOtrump! https://www.bloomberg.com/news/articles/2019-10-31/china-casts-doubts-long-term-trade-deal-possible-with-trump … #Trade #tradewar #China #ChinaUS #Trump #WTO2019-10-31 22:42:44+00:000",2019-10-31
115,"$NPTN blows away earnings estimates, revenues and upgrades guidance in HUGE surprise quarter. This stock was abandoned as trade war victim and instead increased operating margins and is rolling in profits while trade war on. https://finance.yahoo.com/news/neophotonics-reports-third-quarter-2019-200500052.html?.tsrc=rss …2019-10-31 22:41:06+00:000",2019-10-31
116,"Oil Prices Lower on Rising Inventories, Fresh Trade War Fears By http://Investing.com - https://alayaran.com/oil-prices-lower-on-rising-inventories-fresh-trade-war-fears-by-investing-com/88079/ …pic.twitter.com/W7UMbIMfV62019-10-31 22:40:45+00:000",2019-10-31
117,You are person promote trade war from your so many opinions and you are the one wants China totally unhook with US.2019-10-31 22:40:44+00:000,2019-10-31
118,Can China’s charm offensive stop foreign investors fleeing trade war? https://www.scmp.com/economy/china-economy/article/3035583/chinas-us-trade-war-charm-offensive-was-meant-stop-foreign … via @scmpnews2019-10-31 22:40:41+00:000,2019-10-31
119,U.S. Farm Bankruptcies Surge 24% on Strain From Trump Trade War https://www.bloomberg.com/news/articles/2019-10-30/u-s-farm-bankruptcies-surge-24-on-strain-from-trump-trade-war …2019-10-31 22:40:32+00:000,2019-10-30
120,Are We Moving to a Post-Trade-War World? http://ow.ly/UVuW30pO2sP @IndexIQETFs #investing #economy #china2019-10-31 22:40:05+00:001,2019-10-31
121,"ROAD TO THE TOP: Apple is the most valuable U.S. company again, but trade war turmoil and wavering iPhone demand made it a bumpy ride to get there. #tradewar #economy #applehttp://ow.ly/4J0v50wYRov2019-10-31 22:40:04+00:000",2019-10-31
122,Terms of Trade: Trump Trade War Is Evoking Feelings of Economic Darwinism https://www.bloomberg.com/news/articles/2019-10-31/trade-war-latest-trump … via @economics @SarahInAmerica #tictocnewspic.twitter.com/28tBuVS7RT2019-10-31 22:36:31+00:000,2019-10-31
123,Australian shares are poised to open lower as Chinese officials appeared to downplay the likelihood of reaching a trade deal with the US. #tradewar #asxhttps://www.afr.com/markets/equity-markets/asx-to-fall-on-us-china-trade-angst-20191101-p536e3 …2019-10-31 22:36:02+00:000,2019-10-31
124,Haha that sucks. Because of the trade war?2019-10-31 22:33:37+00:000,2019-10-31
125,We’re in the middle of a trade war. And we’ve had tremendous growth over the last 2 years. 1.9% is great. Context matters.2019-10-31 22:32:56+00:000,2019-10-31
126,"The market held up pretty good with the rumors on trade war coming out overnight and the weak Chicago PMI number that came out. Tomorrow we get jobs data and ISM Manufacturing Number, the data could be tough so lets see how the market performs. #stockmarket #economy #stocks2019-10-31 22:32:54+00:000",2019-10-31
127,Mexico’s loses a major textile investment despite low production costs that have made it a winner in the global trade war https://bloom.bg/36mNuSM2019-10-31 22:30:54+00:001,2019-10-31
128,"GDP was up 1.9%. A good number considering the ongoing trade war with China to re-align the global supply chain. As soon as a China trade deal is done, that pent-up demand will explode with HUGE numbers.2019-10-31 22:30:16+00:0041",2019-10-31
129,U.S. Beats China In Trade War – Lunch Alert! https://shar.es/a3aQGp2019-10-31 22:29:32+00:000,2019-10-31
130,U.S. Beats China In Trade War – Lunch Alert! https://shar.es/a3aQcG2019-10-31 22:29:03+00:000,2019-10-31
131,The trade war is hurting the market. Also PMI was much lower than expected and only 1.9% growth. Where is that 4 or 5% you promised? https://twitter.com/realDonaldTrump/status/1189919331259424770 …2019-10-31 22:29:01+00:000,2019-10-31
132,"While the U.S. pays subsidies for a stupid trade war, China counters: https://www.washingtonpost.com/world/asia_pacific/showing-that-the-us-wont-hold-it-back-china-launches-commercial-5g-service/2019/10/31/4f2e64da-fb16-11e9-9e02-1d45cb3dfa8f_story.html?wpisrc=nl_most&wpmm=1 …2019-10-31 22:28:08+00:000",2019-10-31
133,"Stocks in Asia to Drop on Trade War, Economic Data: Markets Wrap https://bloom.bg/3371EFA2019-10-31 22:27:47+00:000",2019-10-31
