,0,0
55,"But it was passed in the house. I mean cmon. Your just denying facts at this point! Trump added trillions to the national debt and started a useless and disastrous trade war. He didn’t build the wall, instead he put children in concentration camps.2019-07-30 23:17:42+00:000",2019-07-30
56,You’ve lost the trade war2019-07-30 23:16:11+00:000,2019-07-30
57,Trump Kim meeting again and trade war with China heats up! https://youtu.be/LfKP0kYjpp4 via @YouTube2019-07-30 23:14:53+00:000,2019-07-30
58,"China, U.S. negotiators meet amid low expectations Deep tensions remain and neither side appears ready to compromise https://www.farmprogress.com/trade/china-us-negotiators-meet-amid-low-expectations … #tradewar #chinapic.twitter.com/po7KdWXyn02019-07-30 23:13:00+00:000",2019-07-30
59,And the Farm Aid due to a failing trade war against China.2019-07-30 23:12:40+00:000,2019-07-30
60,"U.S.- #China trade talks resume, with no breakthroughs in sight as American side aims to see what can be salvaged from draft deal scuttled by Beijing #TradeWar https://www.wsj.com/articles/trump-warns-china-of-tougher-trade-deal-if-he-wins-second-term-11564488023 …2019-07-30 23:12:40+00:000",2019-07-30
61,Our people are well fed and we can withstand the impact of the trade war!2019-07-30 23:11:57+00:000,2019-07-30
62,$BABA Is clearly waiting for China trade war news. Been choppy lately. Daily sell zone is at 178.25 and daily buy zone is at 167.56. Have to wait for those spots to trigger positions in my book http://optionsforecast4u.com pic.twitter.com/TNnrs0PFNy2019-07-30 23:11:39+00:000,2019-07-30
63,Black day in the stock markets for the risk of a hard Brexit and the US-China trade war https://www.news1.news/2019/07/black-day-in-the-stock-markets-for-the-risk-of-a-hard-brexit-and-the-us-china-trade-war.html …2019-07-30 23:11:19+00:000,2019-07-30
64,"More than 50% of federal aid meant to help American farmers cope with the negative impacts of the U.S.-China trade war went to the largest & wealthiest farms, according to @ewg's analysis of Department of Agriculture data, reports @rashaan_ayesh via @axios.https://www.axios.com/trump-trade-relief-biggest-richest-farmers-f84534d9-2448-4b36-81e6-5089060bc03e.html …2019-07-30 23:11:06+00:002",2019-07-30
65,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report – Raw Story https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 23:11:00+00:001,2019-07-30
66,US President Donald Trump ripped into China after US negotiators arrived in Shanghai to resurrect talks. #ChinaUS #tradewar https://www.asiatimes.com/2019/07/article/trump-twitterstorm-as-china-trade-talks-resume/ …2019-07-30 23:10:00+00:000,2019-07-30
67,"The decline in employment from July 2018 to May 2019 was not only due to the effects of the trade war, but also to domestic structural adjustments and cyclical factors, the analysis showed.2019-07-30 23:08:27+00:000",2019-07-30
68,Tariffs on China working fabulously? How much have we paid our farmers since the easy trade war has started?2019-07-30 23:08:11+00:000,2019-07-30
69,Ratfucker Mango Mussolini and Moscow Mitch shafted family farmers giving trade war bailouts to huge corporate farms instead: https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 23:08:10+00:000,2019-07-30
70,Foreign Companies Continue Exodus From China as Trade War Drags On https://www.theepochtimes.com/foreign-companies-continue-exodus-from-china-as-trade-war-digs-in_3010595.html …2019-07-30 23:07:30+00:000,2019-07-30
71,"RT@( Swamy39 ) - US China Trade war: 'Global jewellers may shift manufacturing base to India from China' | India Business News - Times of India https://timesofindia.indiatimes.com/business/india-business/diamond-financier-sees-chinas-loss-as-india-gain-on-trade-heat/articleshow/70447696.cms … Swamy39 — Ashwin (Ashwinkiing) July 30, 2019 - RT Ashwinkiing: US China Trade war:… https://twitter.com/Swamy39/status/1156339947873300480 …2019-07-30 23:05:57+00:000",2019-07-30
72,It's not the only problem but it's not a red herring. The president accepted help from Russia started a trade war with China and attacked our NATO alliance. Coincidence? This doesn't make corporate bribery less. But it's a different track. Also kickbacks from Saudi Arabia etc.2019-07-30 23:05:33+00:000,2019-07-30
73,"Highlighting an uneven distribution of the bailout, which was designed to help offset effects of the U.S.-China trade war, the Environmental Working Group said the top 1% of aid recipients received an average of more than $180,000 while the bottom 80% were paid less than $5,000.2019-07-30 23:04:28+00:000",2019-07-30
74,"Since 2015, Canada has kow-towed to China harder than ever before. China holds innocent Canadians hostage? No problem! China wages one-sided trade war against the conservative parts of the country? No problem! China squelches democracy in Taiwan and HK? No problem!2019-07-30 23:04:19+00:000",2019-07-30
75,What do you expect from a trade war?2019-07-30 23:03:09+00:000,2019-07-30
76,"It won’t be more than 25bps. 50 bps would be a huge policy mistake by FOMC. FOMC has to communicate they’ve taken out a small insurance policy, but then Powell has to tamp down expectations for further grain liquor in the punch bowl ! 25 bps won’t offset effect of the trade war.2019-07-30 23:03:09+00:000",2019-07-30
77,Didn't the Trump administration just give Midwest farmers $14 billion because of his trade war with China? Isn't that a giveaway?2019-07-30 23:02:41+00:000,2019-07-30
78,"EURO trashes EU for 1000 years & recession part of EU's DNA as no mechanism within for reflation = more ECB QE & greater negative interest rates = trade war with USA keen to hit EU with tariffs, #WTOBrexit = £39bn saved & more growth due to £100bn trade deficit in goods with EU !2019-07-30 23:02:35+00:000",2019-07-30
79,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDMMXXFRsQ.twitter …2019-07-30 23:01:18+00:000,2019-07-30
80,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report – Raw Story Unfortunately FoxNoise Propaganda Network tells trump’s cult following that China is paying the tariffs and nothing will change their minds https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:59:37+00:001,2019-07-30
81,India benefited modestly from US-China trade war: SBI report - The Economic Times ⁦ @Swamy39⁩https://m.economictimes.com/news/economy/foreign-trade/india-benefited-modestly-from-us-china-trade-war-sbi-report/articleshow/70438276.cms …2019-07-30 22:58:30+00:000,2019-07-30
82,"Thanks! 16th by percentage of revenue (as was 4th in 2014)? Does ""now"" include recent doles to offset losses from Trump trade war?2019-07-30 22:57:47+00:000",2019-07-30
83,Do we want to talk about who pays for the subsidies to farmers because of trump's trade war? Because it is the tax payers.2019-07-30 22:57:30+00:000,2019-07-30
84,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:57:29+00:000,2019-07-30
85,US China Trade war: 'Global jewellers may shift manufacturing base to India from China' | India Business News - Times of India https://timesofindia.indiatimes.com/business/india-business/diamond-financier-sees-chinas-loss-as-india-gain-on-trade-heat/articleshow/70447696.cms … @Swamy392019-07-30 22:56:57+00:00211,2019-07-30
86,"If we’re winning the trade war, why do we have to issue 12 billion dollars in emergency aid to farmers fucked by his trade war? Trumpers atent smart, but China isn’t on its knees. They’re pointing and laughing at Trumps impotent threats. Remember NK denuking?2019-07-30 22:56:35+00:000",2019-07-30
87,"As far as what he's done right . . . He pulled us out of TPP and the Paris Climate BS. He declared a trade war against China, resulting in the longest-running bull market in history. He did more for African Americans in 2 years than Obama did in 8. It's a rather long list.2019-07-30 22:56:34+00:000",2019-07-30
88,#TuckFrump Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ … @realTuckFrumper @RawStory2019-07-30 22:56:15+00:0096,2019-07-30
89,"This #tradewar is a broad accommodation of special interests. Warren’s plan is more like Trump’s than it is anything else. An appeal to domestic special interests that advances no useful policy, while immiserating foreigners and stifling domestic growth is immoral.2019-07-30 22:56:13+00:000",2019-07-30
90,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDK9C6rC8A.twitter …2019-07-30 22:55:55+00:009,2019-07-30
91,"Trump is disruptive chaotic and creates uncertainty for all. Large firms and small companies, Wall Street to Main Street, farmers and manufacturers. In a trade war..there are no winners.2019-07-30 22:54:06+00:000",2019-07-30
92,Data shows Trump's trade war is hurting US manufacturers. 4 companies come clean about the negative impact. - Business Insider Australia GOOD ONE #TRUMP. You’re such an economic powerhouse. NOT. #AmericaHasBeenConned #resistogether #FBR #impeachhttps://apple.news/AvZtPEQKEQIC8pypW3XWS0w …2019-07-30 22:54:03+00:0021,2019-07-30
93,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDKUCL21jw.twitter …2019-07-30 22:53:18+00:000,2019-07-30
94,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report - https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:52:51+00:000,2019-07-30
95,"Trump tried to paper over his disasterous trade war he caused American farmers. By issuing a $16 billion bailout, paying farmers for the work they lost due to the tariffs — meaning that he is effectively borrowing money from China to pay farmers not to sell their goods to China.2019-07-30 22:52:22+00:000",2019-07-30
96,Subs your HUGE #markets newsletter is out today Today #Trump leans on the #Fed & signals #tradewar continuance #Bonds rallying #stocks stall #DAX especially :| #Forex moves $GBPUSD $EURUSD $USDJPY $AUDUSD #Copper #Gold #Crudeoil #China long game #ausbiz https://mckennamacro.com/markets-morning-newsletters/mmn-31072019/ …pic.twitter.com/WshSTbHQcU2019-07-30 22:50:57+00:002,2019-07-30
97,USDA gave almost 100 percent of Trump’s trade war bailout to white farmers http://www.farmbilllaw.org/2019/07/24/usda-gave-almost-100-percent-of-trumps-trade-war-bailout-to-white-farmers/ …2019-07-30 22:50:00+00:000,2019-07-30
98,Will they turn on him now? I'm betting not. Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDJea4eNto.twitter …2019-07-30 22:49:59+00:000,2019-07-30
99,USDA gave almost 100 percent of Trump’s trade war bailout to white farmers https://newfoodeconomy.org/usda-trump-trade-war-bailout-white-farmers-race/#.XUDJc1vvqiY.twitter … WHITE WELFARE IS ALIVE AND WELL AND BENEFITING RICH WHITE GUYS!2019-07-30 22:49:48+00:000,2019-07-30
100,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report http://flip.it/KYOCnU2019-07-30 22:49:24+00:000,2019-07-30
101,Hong Kong Leader Sees No Room for Economic Optimism on Trade War – Bloomberg https://hongkonginformer.com/229638/hong-kong-leader-sees-no-room-for-economic-optimism-on-trade-war-bloomberg/ …2019-07-30 22:48:11+00:000,2019-07-30
102,Corporate Conning & Fleecing Ramps Up Under Trump & Trump Family Crime Business. Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDI-1x8seY.twitter …2019-07-30 22:48:06+00:000,2019-07-30
103,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report – Raw Story https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:48:01+00:000,2019-07-30
104,USDA gave almost 100 percent of Trump’s trade war bailout to white farmers https://newfoodeconomy.org/usda-trump-trade-war-bailout-white-farmers-race/#.XUDI-0jxuvo.twitter …2019-07-30 22:47:27+00:000,2019-07-30
105,"TheGopTaxCut wasn’t a radical right wing legislation that was outside mainstream US? Lol. What about a crazy trade war right after a recession? Those aren’t radical since they are Republican agendas? Ahhhhhhhhh, I see... what about farmer bailouts, yet saying the economy is good?2019-07-30 22:47:24+00:000",2019-07-30
106,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDIo9GeQxQ.twitter …2019-07-30 22:45:57+00:000,2019-07-30
107,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report - https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:45:44+00:000,2019-07-30
108,"Oh wait, I see. #DonTheConman is trying to manipulate the Fed by making it clear that ""his trade war is not easily won"" and he is going to destroy value in the US economy and subsidize farmers for years to come. Isn't the subsidies called #Socialism?2019-07-30 22:44:59+00:000",2019-07-30
109,#OIL #OOTT #WTI The US-Sino trade war has a very high impact on WTI. Yesterday's price action is totally out of the blue after #Trump's tweets on #China. The fundamental is being overridden by the technical.https://twitter.com/DaddyBearForex/status/1156284079614124033 …2019-07-30 22:44:49+00:000,2019-07-30
110,More than half the federal aid meant to help American farmers cope with the negative impacts of trump's U.S.-China trade war went to the largest and wealthiest farms. https://www.axios.com/trump-trade-relief-biggest-richest-farmers-f84534d9-2448-4b36-81e6-5089060bc03e.html?utm_source=twitter&utm_medium=social&utm_campaign=organic …2019-07-30 22:44:23+00:001,2019-07-30
111,Seriously #MAGA how do you support this grifter...thank you @GOP @SenateGOP @HouseGOP for putting rich people first #MoscowMitchMcTreason #GOPTaxScam Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDH1RK6FPU.twitter …2019-07-30 22:44:06+00:001,2019-07-30
112,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/#.XUDIMGYaifg.twitter …2019-07-30 22:44:03+00:000,2019-07-30
113,from Axios: More than half of federal aid meant to help American farmers cope with the negative impacts of the U.S.-China trade war went to the largest and wealthiest farms. By the numbers Now isn't that lovely- so GOPHers who care so much about everyday Americans (not!)2019-07-30 22:43:44+00:000,2019-07-30
114,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report - https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:43:18+00:000,2019-07-30
115,Trump shafted family farmers to give trade war bailouts to huge corporate farms instead: report – Raw Story https://www.rawstory.com/2019/07/trump-shafted-family-farmers-to-give-trade-war-bailouts-to-huge-corporate-farms-instead-report/ …2019-07-30 22:42:30+00:001,2019-07-30
116,"So we keep on paying $8,000,000,000 per quarter to farmers who can't sell their soybeans via (Trump's socialism)? And after this trade deal is done (if ever) what do farmers do to replace markets they lost because of Trump's multiyear trade war? pic.twitter.com/lSwI6CFAHT2019-07-30 22:42:09+00:000",2019-07-30
